scientific_name;Countries;mentions
Manis temminckii;('Ethiopia', 'ETH');1
Manis temminckii;('Gabon', 'GAB');1
Manis temminckii;('Ghana', 'GHA');1
Manis temminckii;('Indonesia', 'IDN');1
Manis temminckii;('Jamaica', 'JAM');1
Manis temminckii;"(""Lao People's Democratic Republic"", 'LAO')";1
Manis temminckii;('Liberia', 'LBR');1
Manis temminckii;('Malaysia', 'MYS');1
Manis temminckii;('Namibia', 'NAM');1
Manis temminckii;('Nigeria', 'NGA');1
Manis temminckii;('Rwanda', 'RWA');1
Manis temminckii;('Singapore', 'SGP');1
Manis temminckii;('Thailand', 'THA');1
Manis temminckii;('Zambia', 'ZMB');1
Manis tetradactyla;('China', 'CHN');5
Manis tetradactyla;('Viet Nam', 'VNM');3
Manis tetradactyla;('Central African Republic', 'CAF');2
Manis tetradactyla;('Congo, The Democratic Republic of the', 'COD');2
Manis tetradactyla;('Nigeria', 'NGA');2
Manis tetradactyla;('Philippines', 'PHL');2
Manis tetradactyla;('Cameroon', 'CMR');1
Manis tetradactyla;('Canada', 'CAN');1
Manis tetradactyla;('Congo', 'COG');1
Manis tetradactyla;('Equatorial Guinea', 'GNQ');1
Manis tetradactyla;('France', 'FRA');1
Manis tetradactyla;('Gabon', 'GAB');1
Manis tetradactyla;('Ghana', 'GHA');1
Manis tetradactyla;('Hong Kong', 'HKG');1
Manis tetradactyla;('Indonesia', 'IDN');1
Manis tetradactyla;('New Zealand', 'NZL');1
Manis tetradactyla;('Singapore', 'SGP');1
Manis tetradactyla;('South Africa', 'ZAF');1
Manis tetradactyla;('Thailand', 'THA');1
Manis tetradactyla;('United States', 'USA');1
Manis tricuspis;('China', 'CHN');17
Manis tricuspis;('Viet Nam', 'VNM');10
Manis tricuspis;('United States', 'USA');8
Manis tricuspis;('Hong Kong', 'HKG');6
Manis tricuspis;('Congo', 'COG');5
Manis tricuspis;('Mexico', 'MEX');5
Manis tricuspis;('Myanmar', 'MMR');5
Manis tricuspis;('South Africa', 'ZAF');5
Manis tricuspis;('Colombia', 'COL');4
Manis tricuspis;('Congo, The Democratic Republic of the', 'COD');4
Manis tricuspis;('Malaysia', 'MYS');4
Manis tricuspis;('Thailand', 'THA');4
Manis tricuspis;('Canada', 'CAN');3
Manis tricuspis;('Indonesia', 'IDN');3
Manis tricuspis;('Algeria', 'DZA');2
Manis tricuspis;('Gibraltar', 'GIB');2
Manis tricuspis;('Guatemala', 'GTM');2
Manis tricuspis;('India', 'IND');2
Manis tricuspis;('Kazakhstan', 'KAZ');2
Manis tricuspis;('Kenya', 'KEN');2
Manis tricuspis;('Morocco', 'MAR');2
Manis tricuspis;('Nepal', 'NPL');2
Manis tricuspis;('Spain', 'ESP');2
Manis tricuspis;('United Kingdom', 'GBR');2
Manis tricuspis;('Argentina', 'ARG');1
Manis tricuspis;('Australia', 'AUS');1
Manis tricuspis;('Benin', 'BEN');1
Manis tricuspis;('Cambodia', 'KHM');1
Manis tricuspis;('Cameroon', 'CMR');1
Manis tricuspis;('Central African Republic', 'CAF');1
Manis tricuspis;"(""Côte d'Ivoire"", 'CIV')";1
Manis tricuspis;('Ecuador', 'ECU');1
Manis tricuspis;('Gabon', 'GAB');1
Manis tricuspis;('Georgia', 'GEO');1
Manis tricuspis;('Germany', 'DEU');1
Manis tricuspis;('Ghana', 'GHA');1
Manis tricuspis;('Guyana', 'GUY');1
Manis tricuspis;('Haiti', 'HTI');1
Manis tricuspis;('Ireland', 'IRL');1
Manis tricuspis;('Italy', 'ITA');1
Manis tricuspis;('Jamaica', 'JAM');1
Manis tricuspis;"(""Lao People's Democratic Republic"", 'LAO')";1
Manis tricuspis;('Madagascar', 'MDG');1
Manis tricuspis;('Nigeria', 'NGA');1
Manis tricuspis;('Pakistan', 'PAK');1
Manis tricuspis;('Peru', 'PER');1
Manis tricuspis;('Poland', 'POL');1
Manis tricuspis;('Portugal', 'PRT');1
Manis tricuspis;('Romania', 'ROU');1
Manis tricuspis;('Singapore', 'SGP');1
Manis tricuspis;('Sri Lanka', 'LKA');1
Manis tricuspis;('Turkey', 'TUR');1
Manis tricuspis;('Zimbabwe', 'ZWE');1
Mauremys annamensis;('Viet Nam', 'VNM');1
Megaptera novaeangliae;('Mexico', 'MEX');7
Megaptera novaeangliae;('Australia', 'AUS');1
Megaptera novaeangliae;('Canada', 'CAN');1
Megaptera novaeangliae;('India', 'IND');1
Megaptera novaeangliae;('Madagascar', 'MDG');1
Megaptera novaeangliae;('Netherlands', 'NLD');1
Megaptera novaeangliae;('New Zealand', 'NZL');1
Megaptera novaeangliae;('Russian Federation', 'RUS');1
Megaptera novaeangliae;('Sri Lanka', 'LKA');1
Megaptera novaeangliae;('Tonga', 'TON');1
Megaptera novaeangliae;('United States', 'USA');1
Melanosuchus niger;('Brazil', 'BRA');9
Melanosuchus niger;('Peru', 'PER');7
Melanosuchus niger;('United States', 'USA');6
Melanosuchus niger;('Ecuador', 'ECU');4
Melanosuchus niger;('Australia', 'AUS');3
Melanosuchus niger;('Bolivia, Plurinational State of', 'BOL');3
Melanosuchus niger;('Argentina', 'ARG');1
Melanosuchus niger;('Canada', 'CAN');1
Melanosuchus niger;('Chile', 'CHL');1
Melanosuchus niger;('Colombia', 'COL');1
Melanosuchus niger;('Congo', 'COG');1
Melanosuchus niger;('Guyana', 'GUY');1
Melanosuchus niger;('India', 'IND');1
Melanosuchus niger;('Jersey', 'JEY');1
Melanosuchus niger;('Malaysia', 'MYS');1
Melanosuchus niger;('Mexico', 'MEX');1
Melanosuchus niger;('New Zealand', 'NZL');1
Melanosuchus niger;('Nicaragua', 'NIC');1
Melanosuchus niger;('Paraguay', 'PRY');1
Melanosuchus niger;('United Kingdom', 'GBR');1
Melanosuchus niger;('Venezuela, Bolivarian Republic of', 'VEN');1
Melursus ursinus;('India', 'IND');12
Melursus ursinus;('Sri Lanka', 'LKA');7
Melursus ursinus;('Nepal', 'NPL');5
Melursus ursinus;('United Kingdom', 'GBR');2
Melursus ursinus;('United States', 'USA');2
Melursus ursinus;('Bhutan', 'BTN');1
Melursus ursinus;('Brazil', 'BRA');1
Melursus ursinus;('China', 'CHN');1
Melursus ursinus;('Germany', 'DEU');1
Melursus ursinus;('Hong Kong', 'HKG');1
Melursus ursinus;('Kenya', 'KEN');1
Melursus ursinus;('Peru', 'PER');1
Melursus ursinus;('South Africa', 'ZAF');1
Melursus ursinus;('Tanzania, United Republic of', 'TZA');1
Microcebus berthae;('Madagascar', 'MDG');9
Microcebus berthae;('Canada', 'CAN');2
Microcebus berthae;('China', 'CHN');2
Microcebus berthae;('Mexico', 'MEX');2
Microcebus berthae;('United States', 'USA');2
Microcebus berthae;('Brazil', 'BRA');1
Microcebus berthae;('Cayman Islands', 'CYM');1
Microcebus berthae;('Indonesia', 'IDN');1
Microcebus berthae;('Israel', 'ISR');1
Microcebus berthae;('Peru', 'PER');1
Microcebus berthae;('Uganda', 'UGA');1
Microcebus berthae;('United Kingdom', 'GBR');1
Microcebus berthae;('Viet Nam', 'VNM');1
Microcebus murinus;('Madagascar', 'MDG');2
Microcebus murinus;('United Kingdom', 'GBR');2
Microcebus murinus;('Australia', 'AUS');1
Microcebus murinus;('China', 'CHN');1
Microcebus murinus;('Colombia', 'COL');1
Microcebus murinus;('Ecuador', 'ECU');1
Microcebus murinus;('Guinea', 'GIN');1
Microcebus murinus;('Mongolia', 'MNG');1
Microcebus murinus;('New Zealand', 'NZL');1
Microcebus murinus;('Réunion', 'REU');1
Microcebus ravelobensis;('India', 'IND');1
Microcebus ravelobensis;('Madagascar', 'MDG');1
Microcebus ravelobensis;('New Caledonia', 'NCL');1
Microcebus ravelobensis;('South Africa', 'ZAF');1
Microcebus ravelobensis;('United States', 'USA');1
Mitu mitu;('Brazil', 'BRA');5
Mitu mitu;('Peru', 'PER');3
Mitu mitu;('United States', 'USA');2
Mitu mitu;('Iran, Islamic Republic of', 'IRN');1
Mitu mitu;('Mauritius', 'MUS');1
Monachus monachus;('Greece', 'GRC');9
Monachus monachus;('Croatia', 'HRV');3
Monachus monachus;('United States', 'USA');3
Monachus monachus;('Italy', 'ITA');2
Monachus monachus;('Spain', 'ESP');2
Monachus monachus;('Turkey', 'TUR');2
Monachus monachus;('Albania', 'ALB');1
Monachus monachus;('Botswana', 'BWA');1
Monachus monachus;('Bulgaria', 'BGR');1
Monachus monachus;('China', 'CHN');1
Monachus monachus;('Egypt', 'EGY');1
Monachus monachus;('Germany', 'DEU');1
Monachus monachus;('Montenegro', 'MNE');1
Monachus monachus;('Norway', 'NOR');1
Monachus monachus;('Panama', 'PAN');1
Monachus monachus;('Sweden', 'SWE');1
Monachus monachus;('Switzerland', 'CHE');1
Monachus monachus;('Zimbabwe', 'ZWE');1
Monachus schauinslandi;('United States', 'USA');2
Monachus tropicalis;('United States', 'USA');5
Monachus tropicalis;('New Zealand', 'NZL');3
Monachus tropicalis;('Australia', 'AUS');2
Monachus tropicalis;('Falkland Islands (Malvinas)', 'FLK');2
Monachus tropicalis;('South Africa', 'ZAF');2
Monachus tropicalis;('Argentina', 'ARG');1
Monachus tropicalis;('China', 'CHN');1
Monachus tropicalis;('Hong Kong', 'HKG');1
Monachus tropicalis;('Kiribati', 'KIR');1
Monachus tropicalis;('Mexico', 'MEX');1
Monachus tropicalis;('Puerto Rico', 'PRI');1
Monachus tropicalis;('Russian Federation', 'RUS');1
Monachus tropicalis;('Turkey', 'TUR');1
Monachus tropicalis;('Virgin Islands, U.S.', 'VIR');1
Morenia ocellata;('Myanmar', 'MMR');3
Morenia ocellata;('Australia', 'AUS');2
Morenia ocellata;('United Kingdom', 'GBR');2
Morenia ocellata;('United States', 'USA');2
Morenia ocellata;('Austria', 'AUT');1
Morenia ocellata;('Russian Federation', 'RUS');1
Morenia ocellata;('Singapore', 'SGP');1
Moschus chrysogaster;('Bhutan', 'BTN');5
Moschus chrysogaster;('China', 'CHN');4
Moschus chrysogaster;('India', 'IND');4
Moschus chrysogaster;('Afghanistan', 'AFG');2
Moschus chrysogaster;('United Kingdom', 'GBR');2
Moschus chrysogaster;('United States', 'USA');2
Moschus chrysogaster;('Brazil', 'BRA');1
Moschus chrysogaster;('Canada', 'CAN');1
Moschus chrysogaster;('France', 'FRA');1
Moschus chrysogaster;('Indonesia', 'IDN');1
Moschus chrysogaster;('Kenya', 'KEN');1
Moschus chrysogaster;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Moschus chrysogaster;('Nepal', 'NPL');1
Moschus chrysogaster;('Nigeria', 'NGA');1
Moschus chrysogaster;('Pakistan', 'PAK');1
Moschus chrysogaster;('Russian Federation', 'RUS');1
Moschus chrysogaster;('South Africa', 'ZAF');1
Moschus chrysogaster;('Viet Nam', 'VNM');1
Moschus cupreus;('Afghanistan', 'AFG');3
Moschus cupreus;('United Kingdom', 'GBR');2
Moschus cupreus;('Argentina', 'ARG');1
Moschus cupreus;('Australia', 'AUS');1
Moschus cupreus;('Chile', 'CHL');1
Moschus cupreus;('China', 'CHN');1
Moschus cupreus;('Ecuador', 'ECU');1
Moschus cupreus;('Kazakhstan', 'KAZ');1
Moschus cupreus;('Korea, Republic of', 'KOR');1
Moschus cupreus;('Myanmar', 'MMR');1
Moschus cupreus;('Pakistan', 'PAK');1
Moschus cupreus;('Russian Federation', 'RUS');1
Moschus cupreus;('Tajikistan', 'TJK');1
Moschus cupreus;('Turkmenistan', 'TKM');1
Moschus cupreus;('United States', 'USA');1
Moschus cupreus;('Uzbekistan', 'UZB');1
Moschus fuscus;('Australia', 'AUS');1
Moschus fuscus;('China', 'CHN');1
Moschus fuscus;('Myanmar', 'MMR');1
Moschus fuscus;('Nepal', 'NPL');1
Moschus fuscus;('Singapore', 'SGP');1
Muntiacus crinifrons;('Bangladesh', 'BGD');1
Muntiacus crinifrons;('China', 'CHN');1
Muntiacus crinifrons;('Germany', 'DEU');1
Muntiacus crinifrons;('India', 'IND');1
Muntiacus crinifrons;"(""Lao People's Democratic Republic"", 'LAO')";1
Muntiacus crinifrons;('Malaysia', 'MYS');1
Muntiacus crinifrons;('Myanmar', 'MMR');1
Muntiacus crinifrons;('Nepal', 'NPL');1
Muntiacus crinifrons;('Pakistan', 'PAK');1
Muntiacus crinifrons;('Sri Lanka', 'LKA');1
Muntiacus crinifrons;('Thailand', 'THA');1
Muntiacus crinifrons;('Viet Nam', 'VNM');1
Mustela nigripes;('United States', 'USA');8
Mustela nigripes;('Mexico', 'MEX');6
Mustela nigripes;('Canada', 'CAN');3
Mycteria cinerea;('Malaysia', 'MYS');4
Mycteria cinerea;('Singapore', 'SGP');4
Mycteria cinerea;('Brunei Darussalam', 'BRN');1
Mycteria cinerea;('India', 'IND');1
Mycteria cinerea;('Indonesia', 'IDN');1
Mycteria cinerea;('Thailand', 'THA');1
Naemorhedus baileyi;('India', 'IND');2
Naemorhedus baileyi;('Myanmar', 'MMR');1
Naemorhedus baileyi;('Nepal', 'NPL');1
Naemorhedus caudatus;('China', 'CHN');1
Naemorhedus caudatus;('India', 'IND');1
Naemorhedus caudatus;('Iran, Islamic Republic of', 'IRN');1
Naemorhedus caudatus;('Iraq', 'IRQ');1
Naemorhedus caudatus;('Korea, Republic of', 'KOR');1
Naemorhedus caudatus;('Marshall Islands', 'MHL');1
Naemorhedus caudatus;('Mongolia', 'MNG');1
Naemorhedus caudatus;('Russian Federation', 'RUS');1
Naemorhedus goral;('India', 'IND');2
Naemorhedus goral;('United Kingdom', 'GBR');1
Naemorhedus goral;('United States', 'USA');1
Nanger dama;('United States', 'USA');6
Nanger dama;('Chad', 'TCD');4
Nanger dama;('China', 'CHN');2
Nanger dama;('Kenya', 'KEN');2
Nanger dama;('Niger', 'NER');2
Nanger dama;('Senegal', 'SEN');2
Nanger dama;('Tanzania, United Republic of', 'TZA');2
Nanger dama;('Zimbabwe', 'ZWE');2
Nanger dama;('Belgium', 'BEL');1
Nanger dama;('Brazil', 'BRA');1
Nanger dama;('Brunei Darussalam', 'BRN');1
Nanger dama;('Canada', 'CAN');1
Nanger dama;('France', 'FRA');1
Nanger dama;('Gabon', 'GAB');1
Nanger dama;('Indonesia', 'IDN');1
Nanger dama;('Israel', 'ISR');1
Nanger dama;('Kazakhstan', 'KAZ');1
Nanger dama;('Libya', 'LBY');1
Nanger dama;('Malaysia', 'MYS');1
Nanger dama;('Portugal', 'PRT');1
Nanger dama;('South Africa', 'ZAF');1
Nanger dama;('Tunisia', 'TUN');1
Nanger dama;('United Kingdom', 'GBR');1
Nanger dama;('Uzbekistan', 'UZB');1
Nanger dama;('Zambia', 'ZMB');1
Nasalis larvatus;('Indonesia', 'IDN');14
Nasalis larvatus;('Malaysia', 'MYS');13
Nasalis larvatus;('Australia', 'AUS');3
Nasalis larvatus;('Japan', 'JPN');3
Nasalis larvatus;('Brunei Darussalam', 'BRN');2
Nasalis larvatus;('China', 'CHN');2
Nasalis larvatus;('New Zealand', 'NZL');2
Nasalis larvatus;('Singapore', 'SGP');2
Nasalis larvatus;('United Kingdom', 'GBR');2
Nasalis larvatus;('United States', 'USA');2
Nasalis larvatus;('Bangladesh', 'BGD');1
Nasalis larvatus;('Belgium', 'BEL');1
Nasalis larvatus;('Canada', 'CAN');1
Nasalis larvatus;('India', 'IND');1
Nasalis larvatus;('Kenya', 'KEN');1
Nasalis larvatus;('Korea, Republic of', 'KOR');1
Nasalis larvatus;('Nepal', 'NPL');1
Nasalis larvatus;('New Caledonia', 'NCL');1
Nasalis larvatus;('Peru', 'PER');1
Nasalis larvatus;('Romania', 'ROU');1
Nasalis larvatus;('Russian Federation', 'RUS');1
Nasalis larvatus;('Sri Lanka', 'LKA');1
Nasalis larvatus;('Thailand', 'THA');1
Nasalis larvatus;('Ukraine', 'UKR');1
Natator depressus;('Australia', 'AUS');6
Natator depressus;('Guinea', 'GIN');2
Natator depressus;('United States', 'USA');1
Nectophrynoides asperginis;('Tanzania, United Republic of', 'TZA');15
Nectophrynoides asperginis;('United States', 'USA');10
Nectophrynoides asperginis;('Germany', 'DEU');6
Nectophrynoides asperginis;('United Kingdom', 'GBR');6
Nectophrynoides asperginis;('Australia', 'AUS');5
Nectophrynoides asperginis;('Brazil', 'BRA');5
Nectophrynoides asperginis;('India', 'IND');5
Nectophrynoides asperginis;('China', 'CHN');4
Nectophrynoides asperginis;('Mexico', 'MEX');4
Nectophrynoides asperginis;('Pakistan', 'PAK');4
Nectophrynoides asperginis;('Colombia', 'COL');3
Nectophrynoides asperginis;('Spain', 'ESP');3
Nectophrynoides asperginis;('Turkey', 'TUR');3
Nectophrynoides asperginis;('Bolivia, Plurinational State of', 'BOL');2
Nectophrynoides asperginis;('Canada', 'CAN');2
Nectophrynoides asperginis;('Congo', 'COG');2
Nectophrynoides asperginis;('Ethiopia', 'ETH');2
Nectophrynoides asperginis;('Guatemala', 'GTM');2
Nectophrynoides asperginis;('Indonesia', 'IDN');2
Nectophrynoides asperginis;('Iran, Islamic Republic of', 'IRN');2
Nectophrynoides asperginis;('Iraq', 'IRQ');2
Nectophrynoides asperginis;('Israel', 'ISR');2
Nectophrynoides asperginis;"(""Lao People's Democratic Republic"", 'LAO')";2
Nectophrynoides asperginis;('Malaysia', 'MYS');2
Nectophrynoides asperginis;('Mongolia', 'MNG');2
Nectophrynoides asperginis;('New Zealand', 'NZL');2
Nectophrynoides asperginis;('Panama', 'PAN');2
Nectophrynoides asperginis;('Russian Federation', 'RUS');2
Nectophrynoides asperginis;('Saint Helena, Ascension and Tristan da Cunha', 'SHN');2
Nectophrynoides asperginis;('South Africa', 'ZAF');2
Nectophrynoides asperginis;('Sudan', 'SDN');2
Nectophrynoides asperginis;('Syrian Arab Republic', 'SYR');2
Nectophrynoides asperginis;('Viet Nam', 'VNM');2
Nectophrynoides asperginis;('Belize', 'BLZ');1
Nectophrynoides asperginis;('Cambodia', 'KHM');1
Nectophrynoides asperginis;('Cameroon', 'CMR');1
Nectophrynoides asperginis;('Costa Rica', 'CRI');1
Nectophrynoides asperginis;('Ecuador', 'ECU');1
Nectophrynoides asperginis;('France', 'FRA');1
Nectophrynoides asperginis;('Ireland', 'IRL');1
Nectophrynoides asperginis;('Japan', 'JPN');1
Nectophrynoides asperginis;('Madagascar', 'MDG');1
Nectophrynoides asperginis;('Maldives', 'MDV');1
Nectophrynoides asperginis;('Mozambique', 'MOZ');1
Nectophrynoides asperginis;('Myanmar', 'MMR');1
Nectophrynoides asperginis;('Nepal', 'NPL');1
Nectophrynoides asperginis;('Netherlands', 'NLD');1
Nectophrynoides asperginis;('Peru', 'PER');1
Nectophrynoides asperginis;('Philippines', 'PHL');1
Nectophrynoides asperginis;('Sri Lanka', 'LKA');1
Nectophrynoides asperginis;('Thailand', 'THA');1
Neofelis diardi;('Malaysia', 'MYS');8
Neofelis diardi;('Indonesia', 'IDN');7
Neofelis diardi;('China', 'CHN');6
Neofelis diardi;('Nepal', 'NPL');5
Neofelis diardi;('Thailand', 'THA');5
Neofelis diardi;('United States', 'USA');5
Neofelis diardi;('India', 'IND');4
Neofelis diardi;('Taiwan, Province of China', 'TWN');3
Neofelis diardi;('Afghanistan', 'AFG');1
Neofelis diardi;('Argentina', 'ARG');1
Neofelis diardi;('Australia', 'AUS');1
Neofelis diardi;('Bangladesh', 'BGD');1
Neofelis diardi;('Bolivia, Plurinational State of', 'BOL');1
Neofelis diardi;('Brazil', 'BRA');1
Neofelis diardi;('Chile', 'CHL');1
Neofelis diardi;('Denmark', 'DNK');1
Neofelis diardi;('Ecuador', 'ECU');1
Neofelis diardi;('Guinea', 'GIN');1
Neofelis diardi;('Myanmar', 'MMR');1
Neofelis diardi;('New Zealand', 'NZL');1
Neofelis diardi;('Peru', 'PER');1
Neofelis diardi;('Switzerland', 'CHE');1
Neofelis diardi;('United Kingdom', 'GBR');1
Neophema chrysogaster;('Australia', 'AUS');41
Neophema chrysogaster;('New Zealand', 'NZL');4
Neophema chrysogaster;('Mauritius', 'MUS');2
Neophema chrysogaster;('United Kingdom', 'GBR');2
Neophema chrysogaster;('United States', 'USA');2
Neophema chrysogaster;('Bolivia, Plurinational State of', 'BOL');1
Neophema chrysogaster;('Brazil', 'BRA');1
Neophema chrysogaster;('Canada', 'CAN');1
Neophema chrysogaster;('Colombia', 'COL');1
Neophema chrysogaster;('Ecuador', 'ECU');1
Neophema chrysogaster;('Guinea', 'GIN');1
Neophema chrysogaster;('Indonesia', 'IDN');1
Neophema chrysogaster;('Mexico', 'MEX');1
Neophema chrysogaster;('Papua New Guinea', 'PNG');1
Neophema chrysogaster;('Peru', 'PER');1
Neophema chrysogaster;('Venezuela, Bolivarian Republic of', 'VEN');1
Neophocaena asiaeorientalis;('China', 'CHN');15
Neophocaena asiaeorientalis;('Mexico', 'MEX');4
Neophocaena asiaeorientalis;('Congo, The Democratic Republic of the', 'COD');3
Neophocaena asiaeorientalis;('Hong Kong', 'HKG');3
Neophocaena asiaeorientalis;('Malaysia', 'MYS');3
Neophocaena asiaeorientalis;('Russian Federation', 'RUS');3
Neophocaena asiaeorientalis;('United States', 'USA');3
Neophocaena asiaeorientalis;('Botswana', 'BWA');2
Neophocaena asiaeorientalis;('Korea, Republic of', 'KOR');2
Neophocaena asiaeorientalis;('Brazil', 'BRA');1
Neophocaena asiaeorientalis;('Italy', 'ITA');1
Neophocaena asiaeorientalis;('Japan', 'JPN');1
Neophocaena asiaeorientalis;('Kenya', 'KEN');1
Neophocaena asiaeorientalis;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Neophocaena asiaeorientalis;('Kyrgyzstan', 'KGZ');1
Neophocaena asiaeorientalis;('Poland', 'POL');1
Neophocaena asiaeorientalis;('Serbia', 'SRB');1
Neophocaena asiaeorientalis;('Spain', 'ESP');1
Neophocaena asiaeorientalis;('Thailand', 'THA');1
Neophocaena asiaeorientalis;('United Kingdom', 'GBR');1
Neophocaena phocaenoides;('Malaysia', 'MYS');3
Neophocaena phocaenoides;('Pakistan', 'PAK');2
Neophocaena phocaenoides;('Hong Kong', 'HKG');1
Neophocaena phocaenoides;('Japan', 'JPN');1
Neurergus kaiseri;('Iran, Islamic Republic of', 'IRN');5
Neurergus kaiseri;('United States', 'USA');4
Neurergus kaiseri;('Madagascar', 'MDG');2
Neurergus kaiseri;('Colombia', 'COL');1
Neurergus kaiseri;('Ecuador', 'ECU');1
Neurergus kaiseri;('Guinea', 'GIN');1
Neurergus kaiseri;('Iraq', 'IRQ');1
Neurergus kaiseri;('Peru', 'PER');1
Neurergus kaiseri;('Qatar', 'QAT');1
Neurergus kaiseri;('Sri Lanka', 'LKA');1
Nilssonia gangetica;('India', 'IND');3
Nilssonia gangetica;('Myanmar', 'MMR');1
Nilssonia hurum;('Bangladesh', 'BGD');1
Nilssonia hurum;('India', 'IND');1
Nilssonia nigricans;('India', 'IND');9
Nilssonia nigricans;('Bangladesh', 'BGD');6
Nilssonia nigricans;('China', 'CHN');4
Nilssonia nigricans;('United States', 'USA');3
Nilssonia nigricans;('Bhutan', 'BTN');1
Nilssonia nigricans;('Hong Kong', 'HKG');1
Nilssonia nigricans;('Iran, Islamic Republic of', 'IRN');1
Nilssonia nigricans;('Japan', 'JPN');1
Nilssonia nigricans;('Malaysia', 'MYS');1
Nilssonia nigricans;('Mongolia', 'MNG');1
Nilssonia nigricans;('Myanmar', 'MMR');1
Nilssonia nigricans;('Nepal', 'NPL');1
Nilssonia nigricans;('Singapore', 'SGP');1
Nilssonia nigricans;('South Africa', 'ZAF');1
Nilssonia nigricans;('Switzerland', 'CHE');1
Nilssonia nigricans;('Viet Nam', 'VNM');1
Ninox natalis;('Australia', 'AUS');1
Nipponia nippon;('Japan', 'JPN');6
Nipponia nippon;('China', 'CHN');5
Nipponia nippon;('Russian Federation', 'RUS');2
Nipponia nippon;('United States', 'USA');2
Nipponia nippon;('Brazil', 'BRA');1
Nipponia nippon;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Nipponia nippon;('Korea, Republic of', 'KOR');1
Nipponia nippon;('Mongolia', 'MNG');1
Nipponia nippon;('Netherlands', 'NLD');1
Nipponia nippon;('Taiwan, Province of China', 'TWN');1
Nipponia nippon;('United Kingdom', 'GBR');1
Nomascus concolor;('China', 'CHN');8
Nomascus concolor;('Viet Nam', 'VNM');5
Nomascus concolor;"(""Lao People's Democratic Republic"", 'LAO')";4
Nomascus concolor;('Thailand', 'THA');3
Nomascus concolor;('India', 'IND');2
Nomascus concolor;('Mexico', 'MEX');2
Nomascus concolor;('Myanmar', 'MMR');2
Nomascus concolor;('Australia', 'AUS');1
Nomascus concolor;('Belize', 'BLZ');1
Nomascus concolor;('Bolivia, Plurinational State of', 'BOL');1
Nomascus concolor;('Cambodia', 'KHM');1
Nomascus concolor;('Germany', 'DEU');1
Nomascus concolor;('Indonesia', 'IDN');1
Nomascus concolor;('Iran, Islamic Republic of', 'IRN');1
Nomascus concolor;('Madagascar', 'MDG');1
Nomascus concolor;('Malaysia', 'MYS');1
Nomascus concolor;('Pakistan', 'PAK');1
Nomascus concolor;('Rwanda', 'RWA');1
Nomascus concolor;('Uganda', 'UGA');1
Nomascus concolor;('United States', 'USA');1
Nomascus hainanus;('China', 'CHN');9
Nomascus hainanus;('Brazil', 'BRA');2
Nomascus hainanus;('Congo, The Democratic Republic of the', 'COD');2
Nomascus hainanus;('Indonesia', 'IDN');2
Nomascus hainanus;('Madagascar', 'MDG');2
Nomascus hainanus;('Australia', 'AUS');1
Nomascus hainanus;('Colombia', 'COL');1
Nomascus hainanus;('Cuba', 'CUB');1
Nomascus hainanus;('Ecuador', 'ECU');1
Nomascus hainanus;('Hong Kong', 'HKG');1
Nomascus hainanus;('Japan', 'JPN');1
Nomascus hainanus;('Myanmar', 'MMR');1
Nomascus hainanus;('New Zealand', 'NZL');1
Nomascus hainanus;('Norway', 'NOR');1
Nomascus hainanus;('Peru', 'PER');1
Nomascus hainanus;('Thailand', 'THA');1
Nomascus hainanus;('Uganda', 'UGA');1
Nomascus hainanus;('United Kingdom', 'GBR');1
Nomascus hainanus;('United States', 'USA');1
Nomascus hainanus;('Venezuela, Bolivarian Republic of', 'VEN');1
Nomascus hainanus;('Viet Nam', 'VNM');1
Nomascus leucogenys;('Viet Nam', 'VNM');7
Nomascus leucogenys;"(""Lao People's Democratic Republic"", 'LAO')";6
Nomascus leucogenys;('China', 'CHN');5
Nomascus leucogenys;('Angola', 'AGO');1
Nomascus leucogenys;('Belgium', 'BEL');1
Nomascus leucogenys;('Brazil', 'BRA');1
Nomascus leucogenys;('Brunei Darussalam', 'BRN');1
Nomascus leucogenys;('Cambodia', 'KHM');1
Nomascus leucogenys;('Cameroon', 'CMR');1
Nomascus leucogenys;('Canada', 'CAN');1
Nomascus leucogenys;('Congo', 'COG');1
Nomascus leucogenys;('Congo, The Democratic Republic of the', 'COD');1
Nomascus leucogenys;('Equatorial Guinea', 'GNQ');1
Nomascus leucogenys;('France', 'FRA');1
Nomascus leucogenys;('Gabon', 'GAB');1
Nomascus leucogenys;('Indonesia', 'IDN');1
Nomascus leucogenys;('Madagascar', 'MDG');1
Nomascus leucogenys;('Thailand', 'THA');1
Numenius borealis;('Canada', 'CAN');10
Numenius borealis;('United States', 'USA');8
Numenius borealis;('Argentina', 'ARG');4
Numenius borealis;('Jersey', 'JEY');3
Numenius borealis;('Barbados', 'BRB');2
Numenius borealis;('Mexico', 'MEX');2
Numenius borealis;('Australia', 'AUS');1
Numenius borealis;('Bolivia, Plurinational State of', 'BOL');1
Numenius borealis;('China', 'CHN');1
Numenius borealis;('Hungary', 'HUN');1
Numenius borealis;('Iceland', 'ISL');1
Numenius borealis;('Isle of Man', 'IMN');1
Numenius borealis;('Japan', 'JPN');1
Numenius borealis;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Numenius borealis;('Korea, Republic of', 'KOR');1
