scientific_name;Countries;Countries
Eubalaena japonica;Egypt;1
Eubalaena japonica;Faroe Islands;1
Eubalaena japonica;France;1
Eubalaena japonica;Georgia;1
Eubalaena japonica;Greenland;1
Eubalaena japonica;Indonesia;1
Eubalaena japonica;Iraq;1
Eubalaena japonica;Ireland;1
Eubalaena japonica;Italy;1
Eubalaena japonica;Japan;1
Eubalaena japonica;Libya;1
Eubalaena japonica;Malta;1
Eubalaena japonica;Pakistan;1
Eubalaena japonica;Peru;1
Eubalaena japonica;Russia;1
Eubalaena japonica;South Africa;1
Eubalaena japonica;Syria;1
Eubalaena japonica;Thailand;1
Gavialis gangeticus;India;122
Gavialis gangeticus;Nepal;71
Gavialis gangeticus;China;17
Gavialis gangeticus;Pakistan;14
Gavialis gangeticus;Bangladesh;13
Gavialis gangeticus;Morocco;13
Gavialis gangeticus;Australia;8
Gavialis gangeticus;Brazil;8
Gavialis gangeticus;Bhutan;7
Gavialis gangeticus;Madagascar;6
Gavialis gangeticus;Cambodia;5
Gavialis gangeticus;Colombia;4
Gavialis gangeticus;Indonesia;4
Gavialis gangeticus;Venezuela;4
Gavialis gangeticus;Argentina;3
Gavialis gangeticus;Egypt;3
Gavialis gangeticus;France;3
Gavialis gangeticus;Germany;3
Gavialis gangeticus;Myanmar;3
Gavialis gangeticus;Peru;3
Gavialis gangeticus;Seychelles;3
Gavialis gangeticus;South Africa;3
Gavialis gangeticus;Afghanistan;2
Gavialis gangeticus;Cameroon;2
Gavialis gangeticus;Gabon;2
Gavialis gangeticus;Italy;2
Gavialis gangeticus;Laos;2
Gavialis gangeticus;Mauritius;2
Gavialis gangeticus;Mexico;2
Gavialis gangeticus;Montserrat;2
Gavialis gangeticus;Senegal;2
Gavialis gangeticus;Sudan;2
Gavialis gangeticus;Tanzania;2
Gavialis gangeticus;Thailand;2
Gavialis gangeticus;Tunisia;2
Gavialis gangeticus;Vietnam;2
Gavialis gangeticus;Canada;1
Gavialis gangeticus;Ethiopia;1
Gavialis gangeticus;Honduras;1
Gavialis gangeticus;Iran;1
Gavialis gangeticus;Japan;1
Gavialis gangeticus;Kazakhstan;1
Gavialis gangeticus;Netherlands;1
Gavialis gangeticus;New Zealand;1
Gavialis gangeticus;Norway;1
Gavialis gangeticus;Papua New Guinea;1
Gavialis gangeticus;Russia;1
Gavialis gangeticus;Saudi Arabia;1
Gavialis gangeticus;Singapore;1
Gavialis gangeticus;South Korea;1
Gavialis gangeticus;Sri Lanka;1
Gavialis gangeticus;Switzerland;1
Gavialis gangeticus;Turkey;1
Gavialis gangeticus;United States;1
Gavialis gangeticus;Uzbekistan;1
Gorilla beringei;Rwanda;201
Gorilla beringei;Uganda;146
Gorilla beringei;Indonesia;11
Gorilla beringei;Gabon;9
Gorilla beringei;Cameroon;8
Gorilla beringei;China;6
Gorilla beringei;Democratic Republic of the Congo;6
Gorilla beringei;Nigeria;4
Gorilla beringei;South Africa;4
Gorilla beringei;Switzerland;4
Gorilla beringei;Tanzania;4
Gorilla beringei;Thailand;4
Gorilla beringei;Germany;3
Gorilla beringei;Guinea;3
Gorilla beringei;Japan;3
Gorilla beringei;Kenya;3
Gorilla beringei;Belgium;2
Gorilla beringei;Ghana;2
Gorilla beringei;Liberia;2
Gorilla beringei;Malaysia;2
Gorilla beringei;Norway;2
Gorilla beringei;Spain;2
Gorilla beringei;Sudan;2
Gorilla beringei;Angola;1
Gorilla beringei;Bermuda;1
Gorilla beringei;Canada;1
Gorilla beringei;Central African Republic;1
Gorilla beringei;Chad;1
Gorilla beringei;Equatorial Guinea;1
Gorilla beringei;France;1
Gorilla beringei;India;1
Gorilla beringei;Laos;1
Gorilla beringei;Madagascar;1
Gorilla beringei;Maldives;1
Gorilla beringei;Mali;1
Gorilla beringei;Mexico;1
Gorilla beringei;New Zealand;1
Gorilla beringei;Samoa;1
Gorilla beringei;Senegal;1
Gorilla beringei;Sierra Leone;1
Gorilla beringei;United States;1
Gorilla beringei;Vietnam;1
Gorilla gorilla;Cameroon;49
Gorilla gorilla;Gabon;36
Gorilla gorilla;Nigeria;27
Gorilla gorilla;Equatorial Guinea;24
Gorilla gorilla;Uganda;24
Gorilla gorilla;Thailand;15
Gorilla gorilla;Angola;14
Gorilla gorilla;Rwanda;12
Gorilla gorilla;Central African Republic;11
Gorilla gorilla;France;4
Gorilla gorilla;Brazil;2
Gorilla gorilla;Ecuador;2
Gorilla gorilla;Germany;2
Gorilla gorilla;India;2
Gorilla gorilla;Indonesia;2
Gorilla gorilla;Kenya;2
Gorilla gorilla;Madagascar;2
Gorilla gorilla;Bangladesh;1
Gorilla gorilla;China;1
Gorilla gorilla;Democratic Republic of the Congo;1
Gorilla gorilla;Ghana;1
Gorilla gorilla;Malaysia;1
Gorilla gorilla;Mexico;1
Gorilla gorilla;Papua New Guinea;1
Gorilla gorilla;Peru;1
Gorilla gorilla;Philippines;1
Gorilla gorilla;Spain;1
Gorilla gorilla;Sweden;1
Helarctos malayanus;Malaysia;62
Helarctos malayanus;China;42
Helarctos malayanus;Indonesia;23
Helarctos malayanus;Thailand;20
Helarctos malayanus;Cambodia;16
Helarctos malayanus;Vietnam;12
Helarctos malayanus;Laos;6
Helarctos malayanus;Australia;4
Helarctos malayanus;Singapore;4
Helarctos malayanus;Bangladesh;3
Helarctos malayanus;Canada;3
Helarctos malayanus;India;3
Helarctos malayanus;Russia;3
Helarctos malayanus;Tanzania;3
Helarctos malayanus;Brunei;1
Helarctos malayanus;Finland;1
Helarctos malayanus;Guinea;1
Helarctos malayanus;Japan;1
Helarctos malayanus;Kuwait;1
Helarctos malayanus;Mongolia;1
Helarctos malayanus;Myanmar;1
Helarctos malayanus;Netherlands;1
Helarctos malayanus;New Zealand;1
Helarctos malayanus;South Africa;1
Helarctos malayanus;Sri Lanka;1
Hyperoodon ampullatus;Iceland;10
Hyperoodon ampullatus;Canada;6
Hyperoodon ampullatus;Greenland;3
Hyperoodon ampullatus;Ireland;2
Hyperoodon ampullatus;Norway;2
Hyperoodon ampullatus;Bahamas;1
Hyperoodon ampullatus;France;1
Hyperoodon ampullatus;Germany;1
Hyperoodon ampullatus;Greece;1
Hyperoodon ampullatus;Japan;1
Hyperoodon ampullatus;Mexico;1
Hyperoodon ampullatus;Netherlands;1
Hyperoodon ampullatus;New Zealand;1
Lipotes vexillifer;China;53
Lipotes vexillifer;Iraq;7
Lipotes vexillifer;Japan;7
Lipotes vexillifer;India;6
Lipotes vexillifer;Bangladesh;2
Lipotes vexillifer;France;2
Lipotes vexillifer;Ireland;2
Lipotes vexillifer;Australia;1
Lipotes vexillifer;Bahamas;1
Lipotes vexillifer;Bolivia;1
Lipotes vexillifer;Canada;1
Lipotes vexillifer;Hong Kong;1
Lipotes vexillifer;Iceland;1
Lipotes vexillifer;Mexico;1
Lipotes vexillifer;Norway;1
Lipotes vexillifer;Vietnam;1
Loxodonta africana;Botswana;69
Loxodonta africana;Kenya;43
Loxodonta africana;China;26
Loxodonta africana;Zimbabwe;25
Loxodonta africana;Nigeria;22
Loxodonta africana;Tanzania;21
Loxodonta africana;South Africa;20
Loxodonta africana;Namibia;16
Loxodonta africana;Canada;15
Loxodonta africana;India;14
Loxodonta africana;Gabon;11
Loxodonta africana;Germany;10
Loxodonta africana;Myanmar;10
Loxodonta africana;Zambia;10
Loxodonta africana;Cameroon;9
Loxodonta africana;Mozambique;9
Loxodonta africana;Nepal;9
Loxodonta africana;Uganda;7
Loxodonta africana;Chad;5
Loxodonta africana;Georgia;5
Loxodonta africana;Malawi;5
Loxodonta africana;Brazil;4
Loxodonta africana;Swaziland;4
Loxodonta africana;Angola;3
Loxodonta africana;Australia;3
Loxodonta africana;Chile;3
Loxodonta africana;France;3
Loxodonta africana;Malaysia;3
Loxodonta africana;Mali;3
Loxodonta africana;Niger;3
Loxodonta africana;Russia;3
Loxodonta africana;Switzerland;3
Loxodonta africana;Belize;2
Loxodonta africana;Indonesia;2
Loxodonta africana;Laos;2
Loxodonta africana;Libya;2
Loxodonta africana;New Zealand;2
Loxodonta africana;Puerto Rico;2
Loxodonta africana;Somalia;2
Loxodonta africana;Thailand;2
Loxodonta africana;Belgium;1
Loxodonta africana;Bulgaria;1
Loxodonta africana;Cambodia;1
Loxodonta africana;Colombia;1
Loxodonta africana;Cuba;1
Loxodonta africana;Ethiopia;1
Loxodonta africana;Finland;1
Loxodonta africana;Greenland;1
Loxodonta africana;Hong Kong;1
Loxodonta africana;Iran;1
Loxodonta africana;Israel;1
Loxodonta africana;Japan;1
Loxodonta africana;Jordan;1
Loxodonta africana;Mauritius;1
Loxodonta africana;Mexico;1
Loxodonta africana;Philippines;1
Loxodonta africana;Portugal;1
Loxodonta africana;Seychelles;1
Loxodonta africana;Spain;1
Loxodonta africana;Taiwan;1
Loxodonta africana;United Kingdom;1
Loxodonta africana;United States;1
Loxodonta africana;Venezuela;1
Loxodonta africana;Vietnam;1
Loxodonta africana;Yemen;1
Melursus ursinus;India;49
Melursus ursinus;Sri Lanka;21
Melursus ursinus;Nepal;10
Melursus ursinus;Bhutan;4
Melursus ursinus;Bangladesh;3
Melursus ursinus;Kenya;2
Melursus ursinus;South Africa;2
Melursus ursinus;Botswana;1
Melursus ursinus;Brazil;1
Melursus ursinus;China;1
Melursus ursinus;Germany;1
Melursus ursinus;Hong Kong;1
Melursus ursinus;Pakistan;1
Melursus ursinus;Peru;1
Melursus ursinus;Tanzania;1
Orcaella brevirostris;Myanmar;78
Orcaella brevirostris;Cambodia;58
Orcaella brevirostris;Laos;37
Orcaella brevirostris;Australia;16
Orcaella brevirostris;India;13
Orcaella brevirostris;Indonesia;12
Orcaella brevirostris;Bangladesh;11
Orcaella brevirostris;Thailand;7
Orcaella brevirostris;China;6
Orcaella brevirostris;Canada;2
Orcaella brevirostris;Mexico;2
Orcaella brevirostris;Philippines;2
Orcaella brevirostris;Hong Kong;1
Orcaella brevirostris;Italy;1
Orcaella brevirostris;Malaysia;1
Orcaella brevirostris;Vietnam;1
Osteolaemus tetraspis;Gabon;9
Osteolaemus tetraspis;India;7
Osteolaemus tetraspis;Cameroon;5
Osteolaemus tetraspis;Malaysia;4
Osteolaemus tetraspis;China;3
Osteolaemus tetraspis;France;3
Osteolaemus tetraspis;Madagascar;3
Osteolaemus tetraspis;South Africa;3
Osteolaemus tetraspis;Australia;2
Osteolaemus tetraspis;Indonesia;2
Osteolaemus tetraspis;Japan;2
Osteolaemus tetraspis;Kenya;2
Osteolaemus tetraspis;Brazil;1
Osteolaemus tetraspis;Hong Kong;1
Osteolaemus tetraspis;Ireland;1
Osteolaemus tetraspis;Namibia;1
Osteolaemus tetraspis;Russia;1
Osteolaemus tetraspis;Senegal;1
Osteolaemus tetraspis;Sri Lanka;1
Osteolaemus tetraspis;Switzerland;1
Osteolaemus tetraspis;Thailand;1
Osteolaemus tetraspis;Vietnam;1
Osteolaemus tetraspis;Zambia;1
Osteolaemus tetraspis;Zimbabwe;1
Pan troglodytes;Uganda;12
Pan troglodytes;Guinea;7
Pan troglodytes;Nigeria;6
Pan troglodytes;Tanzania;5
Pan troglodytes;Thailand;5
Pan troglodytes;Ghana;4
Pan troglodytes;Israel;4
Pan troglodytes;Cameroon;3
Pan troglodytes;China;3
Pan troglodytes;Gabon;2
Pan troglodytes;Germany;2
Pan troglodytes;Indonesia;2
Pan troglodytes;Kenya;2
Pan troglodytes;Liberia;2
Pan troglodytes;New Zealand;2
Pan troglodytes;Norway;2
Pan troglodytes;Pakistan;2
Pan troglodytes;Angola;1
Pan troglodytes;Benin;1
Pan troglodytes;Burkina Faso;1
Pan troglodytes;Cyprus;1
Pan troglodytes;Ethiopia;1
Pan troglodytes;Gambia;1
Pan troglodytes;Gibraltar;1
Pan troglodytes;Guatemala;1
Pan troglodytes;India;1
Pan troglodytes;Mexico;1
Pan troglodytes;Morocco;1
Pan troglodytes;Poland;1
Pan troglodytes;Senegal;1
Pan troglodytes;Sierra Leone;1
Pan troglodytes;Spain;1
Pan troglodytes;Togo;1
Panthera leo;India;151
Panthera leo;South Africa;55
Panthera leo;Tanzania;37
Panthera leo;Iran;31
Panthera leo;Mozambique;20
Panthera leo;Kenya;12
Panthera leo;Botswana;8
Panthera leo;Namibia;8
Panthera leo;Switzerland;6
Panthera leo;China;5
Panthera leo;Turkey;5
Panthera leo;Zimbabwe;5
Panthera leo;Greece;4
Panthera leo;Ireland;4
Panthera leo;Morocco;4
Panthera leo;Russia;4
Panthera leo;Niger;3
Panthera leo;Spain;3
Panthera leo;Australia;2
Panthera leo;Nigeria;2
Panthera leo;Senegal;2
Panthera leo;Tunisia;2
Panthera leo;Vietnam;2
Panthera leo;Zambia;2
Panthera leo;Angola;1
Panthera leo;Argentina;1
Panthera leo;Armenia;1
Panthera leo;Azerbaijan;1
Panthera leo;Benin;1
Panthera leo;Burkina Faso;1
Panthera leo;Cuba;1
Panthera leo;Cyprus;1
Panthera leo;Denmark;1
Panthera leo;Ethiopia;1
Panthera leo;Germany;1
Panthera leo;Israel;1
Panthera leo;Japan;1
Panthera leo;Kazakhstan;1
Panthera leo;New Zealand;1
Panthera leo;Norway;1
Panthera leo;Panama;1
Panthera leo;Romania;1
Panthera leo;Saudi Arabia;1
Panthera leo;South Sudan;1
Panthera leo;Sweden;1
Panthera onca;South Africa;15
Panthera onca;Canada;1
Panthera onca;China;1
Panthera onca;Germany;1
Panthera onca;India;1
Panthera onca;Latvia;1
Panthera onca;Portugal;1
Panthera pardus;India;28
Panthera pardus;Sri Lanka;9
Panthera pardus;China;4
Panthera pardus;Hungary;4
Panthera pardus;Kazakhstan;4
Panthera pardus;Nepal;4
Panthera pardus;Afghanistan;3
Panthera pardus;Armenia;3
Panthera pardus;Bangladesh;3
Panthera pardus;Pakistan;3
Panthera pardus;South Africa;3
Panthera pardus;Bhutan;2
Panthera pardus;Georgia;2
Panthera pardus;Kenya;2
Panthera pardus;Mongolia;2
Panthera pardus;Russia;2
Panthera pardus;Algeria;1
Panthera pardus;Argentina;1
Panthera pardus;Brazil;1
Panthera pardus;Canada;1
Panthera pardus;Germany;1
Panthera pardus;Indonesia;1
Panthera pardus;Maldives;1
Panthera pardus;Myanmar;1
Panthera pardus;Singapore;1
Panthera pardus;Tajikistan;1
Panthera pardus;Tanzania;1
Panthera pardus;Uzbekistan;1
Panthera tigris;Russia;80
Panthera tigris;China;78
Panthera tigris;India;22
Panthera tigris;Kenya;16
Panthera tigris;North Korea;15
Panthera tigris;Iran;14
Panthera tigris;Thailand;13
Panthera tigris;Malaysia;9
Panthera tigris;Laos;8
Panthera tigris;Nepal;8
Panthera tigris;Zimbabwe;7
Panthera tigris;Australia;5
Panthera tigris;Bhutan;5
Panthera tigris;Hong Kong;5
Panthera tigris;Rwanda;5
Panthera tigris;Vietnam;5
Panthera tigris;Botswana;4
Panthera tigris;Cambodia;4
Panthera tigris;Indonesia;4
Panthera tigris;Myanmar;4
Panthera tigris;Bangladesh;3
Panthera tigris;Germany;2
Panthera tigris;Italy;2
Panthera tigris;Mozambique;2
Panthera tigris;South Korea;2
Panthera tigris;Tanzania;2
Panthera tigris;Turkey;2
Panthera tigris;Afghanistan;1
Panthera tigris;Bulgaria;1
Panthera tigris;Denmark;1
Panthera tigris;France;1
Panthera tigris;Georgia;1
Panthera tigris;Hungary;1
Panthera tigris;Japan;1
Panthera tigris;Malta;1
Panthera tigris;Mongolia;1
Panthera tigris;Norway;1
Panthera tigris;Singapore;1
Panthera tigris;Slovakia;1
Panthera tigris;Somalia;1
Panthera tigris;South Africa;1
Panthera tigris;Spain;1
Panthera tigris;Sweden;1
Physeter macrocephalus;Indonesia;5
Physeter macrocephalus;Mexico;4
Physeter macrocephalus;Norway;3
Physeter macrocephalus;France;2
Physeter macrocephalus;Philippines;2
Physeter macrocephalus;Australia;1
Physeter macrocephalus;Bahamas;1
Physeter macrocephalus;Canada;1
Physeter macrocephalus;China;1
Physeter macrocephalus;Denmark;1
Physeter macrocephalus;Greece;1
Physeter macrocephalus;Maldives;1
Physeter macrocephalus;South Korea;1
Physeter macrocephalus;Spain;1
Physeter macrocephalus;Switzerland;1
Pristis pectinata;Thailand;7
Pristis pectinata;Bahamas;4
Pristis pectinata;Australia;3
Pristis pectinata;Venezuela;3
Pristis pectinata;Argentina;2
Pristis pectinata;Cuba;2
Pristis pectinata;United States;2
Pristis pectinata;Brazil;1
Pristis pectinata;Canada;1
Pristis pectinata;Guinea;1
Pristis pectinata;Honduras;1
Pristis pectinata;Mexico;1
Pristis pectinata;Pakistan;1
Pristis pectinata;Papua New Guinea;1
Pristis pectinata;Solomon Islands;1
Pristis pectinata;Tanzania;1
Rhinoceros sondaicus;Indonesia;87
Rhinoceros sondaicus;Vietnam;44
Rhinoceros sondaicus;Malaysia;33
Rhinoceros sondaicus;China;26
Rhinoceros sondaicus;Australia;22
Rhinoceros sondaicus;India;22
Rhinoceros sondaicus;South Africa;15
Rhinoceros sondaicus;Thailand;10
Rhinoceros sondaicus;Bangladesh;7
Rhinoceros sondaicus;Myanmar;7
Rhinoceros sondaicus;Laos;6
Rhinoceros sondaicus;Nepal;6
Rhinoceros sondaicus;Cambodia;5
Rhinoceros sondaicus;Russia;4
Rhinoceros sondaicus;Tanzania;4
Rhinoceros sondaicus;Pakistan;3
Rhinoceros sondaicus;Brazil;2
Rhinoceros sondaicus;Netherlands;2
Rhinoceros sondaicus;Singapore;2
Rhinoceros sondaicus;Uganda;2
Rhinoceros sondaicus;Afghanistan;1
Rhinoceros sondaicus;Angola;1
Rhinoceros sondaicus;Bhutan;1
Rhinoceros sondaicus;Cameroon;1
Rhinoceros sondaicus;Chad;1
Rhinoceros sondaicus;Ecuador;1
Rhinoceros sondaicus;Mexico;1
Rhinoceros sondaicus;Namibia;1
Rhinoceros sondaicus;New Zealand;1
Rhinoceros sondaicus;Norway;1
Rhinoceros sondaicus;Oman;1
Rhinoceros sondaicus;Philippines;1
Rhinoceros sondaicus;Rwanda;1
Rhinoceros sondaicus;Seychelles;1
Rhinoceros sondaicus;Somalia;1
Rhinoceros sondaicus;Sudan;1
Rhinoceros sondaicus;Sweden;1
Rhinoceros sondaicus;Switzerland;1
Rhinoceros sondaicus;Syria;1
Rhinoceros sondaicus;United States;1
Rhinoceros sondaicus;Yemen;1
Rhinoceros unicornis;India;232
Rhinoceros unicornis;Nepal;219
Rhinoceros unicornis;China;77
Rhinoceros unicornis;Vietnam;24
Rhinoceros unicornis;South Africa;22
Rhinoceros unicornis;Indonesia;19
Rhinoceros unicornis;Myanmar;11
Rhinoceros unicornis;Malaysia;8
Rhinoceros unicornis;Australia;7
Rhinoceros unicornis;Bangladesh;7
Rhinoceros unicornis;Kenya;7
Rhinoceros unicornis;Pakistan;6
Rhinoceros unicornis;Sudan;6
Rhinoceros unicornis;Thailand;6
Rhinoceros unicornis;Singapore;4
Rhinoceros unicornis;Bhutan;3
Rhinoceros unicornis;France;3
Rhinoceros unicornis;Netherlands;3
Rhinoceros unicornis;Japan;2
Rhinoceros unicornis;Mexico;2
Rhinoceros unicornis;Switzerland;2
Rhinoceros unicornis;Yemen;2
Rhinoceros unicornis;Zimbabwe;2
Rhinoceros unicornis;Argentina;1
Rhinoceros unicornis;Belgium;1
Rhinoceros unicornis;Brunei;1
Rhinoceros unicornis;Bulgaria;1
Rhinoceros unicornis;Cameroon;1
Rhinoceros unicornis;Chad;1
Rhinoceros unicornis;Italy;1
Rhinoceros unicornis;Laos;1
Rhinoceros unicornis;Namibia;1
Rhinoceros unicornis;Nicaragua;1
Rhinoceros unicornis;Portugal;1
Rhinoceros unicornis;Russia;1
Rhinoceros unicornis;Saudi Arabia;1
Rhinoceros unicornis;Sweden;1
Rhinoceros unicornis;Uganda;1
Rhinoceros unicornis;United Arab Emirates;1
Rhinoceros unicornis;United States;1
Sotalia fluviatilis;Brazil;33
Sotalia fluviatilis;Colombia;9
Sotalia fluviatilis;Peru;8
Sotalia fluviatilis;Bolivia;7
Sotalia fluviatilis;Venezuela;6
Sotalia fluviatilis;Ecuador;4
Sotalia fluviatilis;Chile;2
Sotalia fluviatilis;France;2
Sotalia fluviatilis;Australia;1
Sotalia fluviatilis;China;1
Sotalia fluviatilis;United States;1
Sotalia guianensis;Bolivia;5
Sotalia guianensis;Venezuela;4
Sotalia guianensis;Ecuador;3
Sotalia guianensis;Colombia;2
Sotalia guianensis;Peru;1
Sousa chinensis;Hong Kong;81
Sousa chinensis;China;20
Sousa chinensis;Singapore;20
Sousa chinensis;Bangladesh;15
Sousa chinensis;Russia;5
Sousa chinensis;Myanmar;3
Sousa chinensis;South Africa;3
Sousa chinensis;Thailand;3
Sousa chinensis;Australia;1
Sousa chinensis;Canada;1
Sousa chinensis;Japan;1
Sousa chinensis;Kenya;1
Sousa chinensis;Malaysia;1
Sousa chinensis;Solomon Islands;1
Sousa chinensis;Taiwan;1
Sousa plumbea;India;23
Sousa plumbea;South Africa;12
Sousa plumbea;China;8
Sousa plumbea;Mozambique;8
Sousa plumbea;Australia;4
Sousa plumbea;Kenya;4
Sousa plumbea;Tanzania;4
Sousa plumbea;Pakistan;2
Sousa plumbea;Germany;1
Sousa plumbea;Namibia;1
Sousa plumbea;Netherlands;1
Sousa plumbea;Somalia;1
Sousa plumbea;Spain;1
Sousa sahulensis;Australia;15
Sousa sahulensis;Belgium;1
Sousa sahulensis;Chile;1
Sousa sahulensis;Hong Kong;1
Sousa sahulensis;Indonesia;1
Sousa sahulensis;Papua New Guinea;1
Sousa sahulensis;Puerto Rico;1
Sousa sahulensis;South Africa;1
Sousa teuszii;Australia;13
Sousa teuszii;Mexico;13
Sousa teuszii;Brazil;12
Sousa teuszii;Sri Lanka;6
Sousa teuszii;Thailand;6
Sousa teuszii;China;4
Sousa teuszii;Madagascar;4
Sousa teuszii;Senegal;4
Sousa teuszii;Vietnam;4
Sousa teuszii;Cambodia;3
Sousa teuszii;Ecuador;3
Sousa teuszii;India;3
Sousa teuszii;Indonesia;3
Sousa teuszii;Philippines;3
Sousa teuszii;Zambia;3
Sousa teuszii;Angola;2
Sousa teuszii;Colombia;2
Sousa teuszii;Costa Rica;2
Sousa teuszii;Guatemala;2
Sousa teuszii;Peru;2
Sousa teuszii;South Sudan;2
Sousa teuszii;Gabon;1
Sousa teuszii;Guinea;1
Sousa teuszii;Guyana;1
Sousa teuszii;Hong Kong;1
Sousa teuszii;Japan;1
Sousa teuszii;Myanmar;1
Sousa teuszii;Namibia;1
Sousa teuszii;New Caledonia;1
Sousa teuszii;New Zealand;1
Sousa teuszii;Sweden;1
Sousa teuszii;Ukraine;1
Sousa teuszii;Vanuatu;1
Tremarctos ornatus;Peru;76
Tremarctos ornatus;Colombia;63
Tremarctos ornatus;Bolivia;32
Tremarctos ornatus;Ecuador;17
Tremarctos ornatus;Venezuela;14
Tremarctos ornatus;Argentina;11
Tremarctos ornatus;Mexico;7
Tremarctos ornatus;France;5
Tremarctos ornatus;Australia;4
Tremarctos ornatus;Brazil;4
Tremarctos ornatus;Belize;3
Tremarctos ornatus;India;2
Tremarctos ornatus;Nepal;2
Tremarctos ornatus;Bangladesh;1
Tremarctos ornatus;Bhutan;1
Tremarctos ornatus;Canada;1
Tremarctos ornatus;China;1
Tremarctos ornatus;Germany;1
Tremarctos ornatus;Indonesia;1
Tremarctos ornatus;Italy;1
Tremarctos ornatus;Kenya;1
Tremarctos ornatus;Norway;1
Tremarctos ornatus;Romania;1
Tremarctos ornatus;Sri Lanka;1
Tremarctos ornatus;Suriname;1
Ursus arctos;Canada;9
Ursus arctos;Mali;8
Ursus arctos;Pakistan;5
Ursus arctos;Spain;5
Ursus arctos;Armenia;4
Ursus arctos;China;4
Ursus arctos;Italy;2
Ursus arctos;Croatia;1
Ursus arctos;France;1
Ursus arctos;Ireland;1
Ursus arctos;Poland;1
Ursus arctos;Slovenia;1
Ursus arctos isabellinus;Pakistan;40
Ursus arctos isabellinus;Nepal;32
Ursus arctos isabellinus;India;24
Ursus arctos isabellinus;Bhutan;13
Ursus arctos isabellinus;China;10
Ursus arctos isabellinus;Mongolia;10
Ursus arctos isabellinus;Uzbekistan;8
Ursus arctos isabellinus;Kazakhstan;4
Ursus arctos isabellinus;Russia;3
Ursus arctos isabellinus;Canada;2
Ursus arctos isabellinus;France;2
Ursus arctos isabellinus;Afghanistan;1
Ursus arctos isabellinus;Andorra;1
Ursus arctos isabellinus;Bangladesh;1
Ursus arctos isabellinus;Cambodia;1
Ursus arctos isabellinus;Ecuador;1
Ursus arctos isabellinus;Hong Kong;1
Ursus arctos isabellinus;Iran;1
Ursus arctos isabellinus;Ireland;1
Ursus arctos isabellinus;Mexico;1
Ursus arctos isabellinus;Singapore;1
Ursus arctos isabellinus;Spain;1
Ursus arctos isabellinus;Sri Lanka;1
Ursus thibetanus;China;121
Ursus thibetanus;Vietnam;49
Ursus thibetanus;India;32
Ursus thibetanus;Laos;26
Ursus thibetanus;Russia;26
Ursus thibetanus;Iran;20
Ursus thibetanus;Myanmar;15
Ursus thibetanus;Malaysia;14
Ursus thibetanus;South Korea;14
Ursus thibetanus;Japan;12
Ursus thibetanus;Pakistan;12
Ursus thibetanus;Thailand;12
Ursus thibetanus;New Zealand;11
Ursus thibetanus;Bhutan;10
Ursus thibetanus;Nepal;9
Ursus thibetanus;Hong Kong;4
Ursus thibetanus;Taiwan;4
Ursus thibetanus;Afghanistan;3
Ursus thibetanus;Cambodia;3
Ursus thibetanus;Indonesia;3
Ursus thibetanus;Australia;2
Ursus thibetanus;Austria;2
Ursus thibetanus;Bangladesh;2
Ursus thibetanus;France;2
Ursus thibetanus;Germany;2
Ursus thibetanus;Mongolia;2
Ursus thibetanus;Brazil;1
Ursus thibetanus;Canada;1
Ursus thibetanus;Israel;1
Ursus thibetanus;Italy;1
Ursus thibetanus;Kuwait;1
Ursus thibetanus;Namibia;1
Ursus thibetanus;North Korea;1
Ursus thibetanus;Singapore;1
Ursus thibetanus;South Africa;1
Ursus thibetanus;Spain;1
Ursus thibetanus;Sri Lanka;1
Ursus thibetanus;United States;1
