scientific_name;Countries;Countries
Cacatua haematuropygia;armenia;1
Cacatua haematuropygia;bangladesh;1
Cacatua haematuropygia;bolivia;1
Cacatua haematuropygia;brazil;1
Cacatua haematuropygia;brunei darussalam;1
Cacatua haematuropygia;bulgaria;1
Cacatua haematuropygia;cuba;1
Cacatua haematuropygia;east timor;1
Cacatua haematuropygia;greece;1
Cacatua haematuropygia;kenya;1
Cacatua haematuropygia;new zealand;1
Cacatua haematuropygia;philippine islands;1
Cacatua haematuropygia;russia;1
Cacatua haematuropygia;south africa;1
Cacatua haematuropygia;spain;1
Cacatua haematuropygia;switzerland;1
Cacatua haematuropygia;u.s.;1
Cacatua haematuropygia;ukraine;1
Cacatua haematuropygia;us;1
Cacatua moluccensis;indonesia;5
Cacatua moluccensis;brazil;3
Cacatua moluccensis;britain;3
Cacatua moluccensis;india;2
Cacatua moluccensis;philippines;2
Cacatua moluccensis;singapore;2
Cacatua moluccensis;uk;2
Cacatua moluccensis;argentina;1
Cacatua moluccensis;australia;1
Cacatua moluccensis;cambodia;1
Cacatua moluccensis;china;1
Cacatua moluccensis;egypt;1
Cacatua moluccensis;greece;1
Cacatua moluccensis;italy;1
Cacatua moluccensis;malaysia;1
Cacatua moluccensis;north korea;1
Cacatua moluccensis;south africa;1
Cacatua moluccensis;south korea;1
Cacatua moluccensis;thailand;1
Cacatua moluccensis;u.s.;1
Cacatua moluccensis;us;1
Cacatua sulphurea;indonesia;21
Cacatua sulphurea;australia;8
Cacatua sulphurea;india;5
Cacatua sulphurea;singapore;5
Cacatua sulphurea;china;4
Cacatua sulphurea;east timor;4
Cacatua sulphurea;egypt;3
Cacatua sulphurea;malaysia;3
Cacatua sulphurea;thailand;3
Cacatua sulphurea;uk;3
Cacatua sulphurea;us;3
Cacatua sulphurea;america;2
Cacatua sulphurea;germany;2
Cacatua sulphurea;italy;2
Cacatua sulphurea;new zealand;2
Cacatua sulphurea;persia;2
Cacatua sulphurea;philippines;2
Cacatua sulphurea;bangladesh;1
Cacatua sulphurea;brazil;1
Cacatua sulphurea;cambodia;1
Cacatua sulphurea;champa;1
Cacatua sulphurea;finland;1
Cacatua sulphurea;iran;1
Cacatua sulphurea;japan;1
Cacatua sulphurea;laos;1
Cacatua sulphurea;mexico;1
Cacatua sulphurea;nepal;1
Cacatua sulphurea;netherlands;1
Cacatua sulphurea;peru;1
Cacatua sulphurea;poland;1
Cacatua sulphurea;puerto rico;1
Cacatua sulphurea;south africa;1
Cacatua sulphurea;sweden;1
Cacatua sulphurea;switzerland;1
Cacatua sulphurea;taiwan;1
Cacatua sulphurea;turkey;1
Cacatua sulphurea;vietnam;1
Caiman latirostris;brazil;3
Caiman latirostris;australia;2
Caiman latirostris;india;2
Caiman latirostris;u.s.;2
Caiman latirostris;austria;1
Caiman latirostris;britain;1
Caiman latirostris;canada;1
Caiman latirostris;great britain;1
Caiman latirostris;japan;1
Caiman latirostris;puerto rico;1
Caiman latirostris;uk;1
Caiman latirostris;united states;1
Caiman latirostris;us;1
Caiman latirostris;usa;1
Callimico goeldii;peru;8
Callimico goeldii;brazil;4
Callimico goeldii;united states;4
Callimico goeldii;bolivia;3
Callimico goeldii;china;3
Callimico goeldii;germany;3
Callimico goeldii;madagascar;3
Callimico goeldii;mexico;3
Callimico goeldii;columbia;2
Callimico goeldii;ireland;2
Callimico goeldii;netherlands;2
Callimico goeldii;norway;2
Callimico goeldii;spain;2
Callimico goeldii;u.s.;2
Callimico goeldii;us;2
Callimico goeldii;argentina;1
Callimico goeldii;austria;1
Callimico goeldii;belgium;1
Callimico goeldii;britain;1
Callimico goeldii;canada;1
Callimico goeldii;france;1
Callimico goeldii;indonesia;1
Callimico goeldii;italy;1
Callimico goeldii;japan;1
Callimico goeldii;pakistan;1
Callimico goeldii;philippines;1
Callimico goeldii;russia;1
Callimico goeldii;singapore;1
Callimico goeldii;sweden;1
Callimico goeldii;switzerland;1
Callimico goeldii;uk;1
Callimico goeldii;vietnam;1
Callithrix aurita;brazil;2
Callithrix aurita;indonesia;2
Callithrix aurita;madagascar;2
Callithrix aurita;vietnam;2
Callithrix aurita;bolivia;1
Callithrix aurita;china;1
Callithrix aurita;ghana;1
Callithrix aurita;myanmar;1
Callithrix aurita;peru;1
Callithrix aurita;the ivory coast;1
Callithrix aurita;us;1
Caloenas nicobarica;australia;7
Caloenas nicobarica;cambodia;3
Caloenas nicobarica;india;2
Caloenas nicobarica;madagascar;2
Caloenas nicobarica;maldives;2
Caloenas nicobarica;south africa;2
Caloenas nicobarica;turkey;2
Caloenas nicobarica;u.s.;2
Caloenas nicobarica;america;1
Caloenas nicobarica;indonesia;1
Caloenas nicobarica;malaysia;1
Caloenas nicobarica;palau;1
Caloenas nicobarica;philippines;1
Caloenas nicobarica;thailand;1
Caloenas nicobarica;u.k.;1
Caloenas nicobarica;us;1
Canis lupus;u.s.;19
Canis lupus;canada;14
Canis lupus;us;11
Canis lupus;mexico;10
Canis lupus;america;6
Canis lupus;united states;5
Canis lupus;france;4
Canis lupus;india;4
Canis lupus;australia;3
Canis lupus;brazil;3
Canis lupus;colombia;3
Canis lupus;italy;3
Canis lupus;lebanon;3
Canis lupus;new zealand;3
Canis lupus;china;2
Canis lupus;germany;2
Canis lupus;indonesia;2
Canis lupus;kenya;2
Canis lupus;norway;2
Canis lupus;singapore;2
Canis lupus;thailand;2
Canis lupus;bangladesh;1
Canis lupus;belgium;1
Canis lupus;britain;1
Canis lupus;cameroon;1
Canis lupus;denmark;1
Canis lupus;egypt;1
Canis lupus;estonia;1
Canis lupus;georgia;1
Canis lupus;iceland;1
Canis lupus;ireland;1
Canis lupus;israel;1
Canis lupus;japan;1
Canis lupus;latvia;1
Canis lupus;madagascar;1
Canis lupus;malaysia;1
Canis lupus;nepal;1
Canis lupus;palestine;1
Canis lupus;philippines;1
Canis lupus;poland;1
Canis lupus;spain;1
Canis lupus;turkey;1
Canis lupus;uk;1
Canis lupus;usa;1
Canis lupus;vietnam;1
Caperea marginata;america;3
Caperea marginata;australia;3
Caperea marginata;uk;3
Caperea marginata;congo;2
Caperea marginata;japan;2
Caperea marginata;u.s.;2
Caperea marginata;aotearoa;1
Caperea marginata;argentina;1
Caperea marginata;belize;1
Caperea marginata;canada;1
Caperea marginata;iceland;1
Caperea marginata;india;1
Caperea marginata;indonesia;1
Caperea marginata;italy;1
Caperea marginata;new zealand;1
Caperea marginata;norway;1
Caperea marginata;peru;1
Capra falconeri;pakistan;30
Capra falconeri;afghanistan;7
Capra falconeri;us;6
Capra falconeri;india;5
Capra falconeri;usa;3
Capra falconeri;china;2
Capra falconeri;turkey;2
Capra falconeri;america;1
Capra falconeri;argentina;1
Capra falconeri;australia;1
Capra falconeri;bahrain;1
Capra falconeri;chile;1
Capra falconeri;denmark;1
Capra falconeri;france;1
Capra falconeri;kenya;1
Capra falconeri;nepal;1
Capra falconeri;new zealand;1
Capra falconeri;singapore;1
Capra falconeri;south africa;1
Capra falconeri;spain;1
Capra falconeri;switzerland;1
Capra falconeri;uk;1
Capra falconeri;united states;1
Capricornis milneedwardsii;china;5
Capricornis milneedwardsii;cambodia;4
Capricornis milneedwardsii;kenya;3
Capricornis milneedwardsii;burma;1
Capricornis milneedwardsii;laos;1
Capricornis milneedwardsii;myanmar;1
Capricornis milneedwardsii;nepal;1
Capricornis milneedwardsii;new zealand;1
Capricornis milneedwardsii;singapore;1
Capricornis milneedwardsii;spain;1
Capricornis milneedwardsii;thailand;1
Capricornis milneedwardsii;u.s.;1
Capricornis milneedwardsii;us;1
Capricornis milneedwardsii;vietnam;1
Capricornis rubidus;india;3
Capricornis rubidus;myanmar;2
Capricornis sumatraensis;thailand;8
Capricornis sumatraensis;malaysia;7
Capricornis sumatraensis;indonesia;6
Capricornis sumatraensis;china;5
Capricornis sumatraensis;vietnam;4
Capricornis sumatraensis;australia;3
Capricornis sumatraensis;cambodia;3
Capricornis sumatraensis;india;3
Capricornis sumatraensis;japan;3
Capricornis sumatraensis;laos;2
Capricornis sumatraensis;myanmar;2
Capricornis sumatraensis;bangladesh;1
Capricornis sumatraensis;bhutan;1
Capricornis sumatraensis;brazil;1
Capricornis sumatraensis;canada;1
Capricornis sumatraensis;france;1
Capricornis sumatraensis;georgia;1
Capricornis sumatraensis;germany;1
Capricornis sumatraensis;iraq;1
Capricornis sumatraensis;madagascar;1
Capricornis sumatraensis;nepal;1
Capricornis sumatraensis;taiwan;1
Capricornis sumatraensis;u.s.;1
Capricornis sumatraensis;us;1
Capricornis thar;bhutan;4
Capricornis thar;bangladesh;2
Capricornis thar;india;2
Capricornis thar;myanmar;2
Capricornis thar;nepal;2
Capricornis thar;afghanistan;1
Capricornis thar;china;1
Capricornis thar;pakistan;1
Caprolagus hispidus;india;10
Caprolagus hispidus;bhutan;4
Caprolagus hispidus;nepal;3
Caprolagus hispidus;bangladesh;2
Caprolagus hispidus;america;1
Caprolagus hispidus;canada;1
Caprolagus hispidus;madagascar;1
Caprolagus hispidus;singapore;1
Caracal caracal;india;11
Caracal caracal;south africa;7
Caracal caracal;iran;4
Caracal caracal;u.s.;4
Caracal caracal;australia;3
Caracal caracal;pakistan;3
Caracal caracal;botswana;2
Caracal caracal;oman;2
Caracal caracal;tanzania;2
Caracal caracal;canada;1
Caracal caracal;croatia;1
Caracal caracal;germany;1
Caracal caracal;kenya;1
Caracal caracal;madagascar;1
Caracal caracal;romania;1
Caracal caracal;slovenia;1
Caracal caracal;uae;1
Caracal caracal;uk;1
Carduelis cucullata;australia;2
Carduelis cucullata;brazil;2
Carduelis cucullata;chad;2
Carduelis cucullata;china;2
Carduelis cucullata;portugal;2
Carduelis cucullata;canada;1
Carduelis cucullata;chile;1
Carduelis cucullata;colombia;1
Carduelis cucullata;costa rica;1
Carduelis cucullata;germany;1
Carduelis cucullata;malaysia;1
Carduelis cucullata;peru;1
Carduelis cucullata;south africa;1
Carduelis cucullata;suriname;1
Carduelis cucullata;u.s.;1
Caretta caretta;georgia;4
Caretta caretta;india;3
Caretta caretta;australia;2
Caretta caretta;brazil;2
Caretta caretta;mexico;2
Caretta caretta;turkey;2
Caretta caretta;u.s.;2
Caretta caretta;america;1
Caretta caretta;argentina;1
Caretta caretta;china;1
Caretta caretta;columbia;1
Caretta caretta;costa rica;1
Caretta caretta;cuba;1
Caretta caretta;greece;1
Caretta caretta;israel;1
Caretta caretta;italy;1
Caretta caretta;japan;1
Caretta caretta;lebanon;1
Caretta caretta;oman;1
Caretta caretta;spain;1
Caretta caretta;thailand;1
Caretta caretta;united states;1
Caretta caretta;yugoslavia;1
Casarea dussumieri;madagascar;2
Casarea dussumieri;australia;1
Catagonus wagneri;bolivia;11
Catagonus wagneri;chile;9
Catagonus wagneri;argentina;8
Catagonus wagneri;israel;8
Catagonus wagneri;kenya;8
Catagonus wagneri;rus;7
Catagonus wagneri;colombia;5
Catagonus wagneri;brazil;4
Catagonus wagneri;germany;4
Catagonus wagneri;mexico;4
Catagonus wagneri;australia;3
Catagonus wagneri;indonesia;3
Catagonus wagneri;italy;3
Catagonus wagneri;peru;3
Catagonus wagneri;uk;3
Catagonus wagneri;us;3
Catagonus wagneri;canada;2
Catagonus wagneri;china;2
Catagonus wagneri;france;2
Catagonus wagneri;india;2
Catagonus wagneri;japan;2
Catagonus wagneri;austria;1
Catagonus wagneri;belarus;1
Catagonus wagneri;belgium;1
Catagonus wagneri;botswana;1
Catagonus wagneri;columbia;1
Catagonus wagneri;congo;1
Catagonus wagneri;costa rica;1
Catagonus wagneri;czechia;1
Catagonus wagneri;egypt;1
Catagonus wagneri;hungary;1
Catagonus wagneri;maldives;1
Catagonus wagneri;nepal;1
Catagonus wagneri;norway;1
Catagonus wagneri;philippines;1
Catagonus wagneri;portugal;1
Catagonus wagneri;saudi arabia;1
Catagonus wagneri;singapore;1
Catagonus wagneri;south africa;1
Catagonus wagneri;spain;1
Catagonus wagneri;sweden;1
Catagonus wagneri;thailand;1
Catagonus wagneri;u.s.;1
Catagonus wagneri;united kingdom;1
Catagonus wagneri;zambia;1
Catopuma temminckii;india;13
Catopuma temminckii;thailand;13
Catopuma temminckii;indonesia;8
Catopuma temminckii;china;7
Catopuma temminckii;myanmar;7
Catopuma temminckii;vietnam;6
Catopuma temminckii;gabon;4
Catopuma temminckii;malaysia;4
Catopuma temminckii;burma;3
Catopuma temminckii;canada;3
Catopuma temminckii;tanzania;3
Catopuma temminckii;us;3
Catopuma temminckii;cambodia;2
Catopuma temminckii;cameroon;2
Catopuma temminckii;finland;2
Catopuma temminckii;ghana;2
Catopuma temminckii;laos;2
Catopuma temminckii;mexico;2
Catopuma temminckii;nepal;2
Catopuma temminckii;pakistan;2
Catopuma temminckii;persia;2
Catopuma temminckii;south africa;2
Catopuma temminckii;spain;2
Catopuma temminckii;taiwan;2
Catopuma temminckii;zimbabwe;2
Catopuma temminckii;america;1
Catopuma temminckii;bangladesh;1
Catopuma temminckii;brazil;1
Catopuma temminckii;chile;1
Catopuma temminckii;congo;1
Catopuma temminckii;france;1
Catopuma temminckii;guinea;1
Catopuma temminckii;japan;1
Catopuma temminckii;kenya;1
Catopuma temminckii;korea;1
Catopuma temminckii;philippines;1
Catopuma temminckii;singapore;1
Catopuma temminckii;u.s.;1
Catopuma temminckii;uk;1
Catopuma temminckii;usa;1
Catopuma temminckii;zambia;1
Catreus wallichii;india;8
Catreus wallichii;nepal;6
Catreus wallichii;pakistan;5
Catreus wallichii;us;2
Catreus wallichii;afghanistan;1
Catreus wallichii;ceylon;1
Catreus wallichii;china;1
Catreus wallichii;netherlands;1
Cephalophus jentinki;brazil;1
Cephalophus jentinki;ghana;1
Cephalophus jentinki;madagascar;1
Cephalophus jentinki;south africa;1
Cephalophus jentinki;vietnam;1
Ceratotherium simum;kenya;34
Ceratotherium simum;sudan;24
Ceratotherium simum;south africa;20
Ceratotherium simum;czechia;13
Ceratotherium simum;germany;7
Ceratotherium simum;vietnam;7
Ceratotherium simum;china;6
Ceratotherium simum;indonesia;6
Ceratotherium simum;italy;6
Ceratotherium simum;botswana;4
Ceratotherium simum;chad;4
Ceratotherium simum;u.s.;4
Ceratotherium simum;zimbabwe;4
Ceratotherium simum;australia;3
Ceratotherium simum;india;3
Ceratotherium simum;tanzania;3
Ceratotherium simum;uk;3
Ceratotherium simum;america;2
Ceratotherium simum;canada;2
Ceratotherium simum;congo;2
Ceratotherium simum;ireland;2
Ceratotherium simum;israel;2
Ceratotherium simum;japan;2
Ceratotherium simum;nepal;2
Ceratotherium simum;south korea;2
Ceratotherium simum;thailand;2
Ceratotherium simum;us;2
Ceratotherium simum;usa;2
Ceratotherium simum;argentina;1
Ceratotherium simum;belgium;1
Ceratotherium simum;cambodia;1
Ceratotherium simum;central african republic;1
Ceratotherium simum;colombia;1
Ceratotherium simum;democratic republic of congo;1
Ceratotherium simum;france;1
Ceratotherium simum;korea;1
Ceratotherium simum;malaysia;1
Ceratotherium simum;mexico;1
Ceratotherium simum;rwanda;1
Ceratotherium simum;singapore;1
Ceratotherium simum;switzerland;1
Ceratotherium simum;zambia;1
Ceratotherium simum simum;kenya;9
Ceratotherium simum simum;south africa;9
Ceratotherium simum simum;sudan;9
Ceratotherium simum simum;czechia;5
Ceratotherium simum simum;chad;3
Ceratotherium simum simum;china;3
Ceratotherium simum simum;malaysia;3
Ceratotherium simum simum;vietnam;3
Ceratotherium simum simum;congo;2
Ceratotherium simum simum;america;1
Ceratotherium simum simum;canada;1
Ceratotherium simum simum;central african republic;1
Ceratotherium simum simum;colombia;1
Ceratotherium simum simum;france;1
Ceratotherium simum simum;india;1
Ceratotherium simum simum;italy;1
Ceratotherium simum simum;japan;1
Ceratotherium simum simum;madagascar;1
Ceratotherium simum simum;nepal;1
Ceratotherium simum simum;singapore;1
Ceratotherium simum simum;zimbabwe;1
Cercocebus galeritus;ethiopia;1
Cercocebus galeritus;kenya;1
Cercocebus galeritus;tanzania;1
Cercopithecus diana;ghana;6
Cercopithecus diana;ivory coast;4
Cercopithecus diana;france;2
Cercopithecus diana;indonesia;2
Cercopithecus diana;uk;2
Cercopithecus diana;brazil;1
Cercopithecus diana;britain;1
Cercopithecus diana;congo;1
Cercopithecus diana;germany;1
Cercopithecus diana;guinea;1
Cercopithecus diana;madagascar;1
Cercopithecus diana;malaysia;1
Cercopithecus diana;netherlands;1
Cercopithecus diana;norway;1
Cercopithecus diana;pakistan;1
Cercopithecus diana;russia;1
Cercopithecus diana;singapore;1
Cercopithecus diana;south africa;1
Cercopithecus diana;switzerland;1
Cercopithecus diana;the ivory coast;1
Cercopithecus diana;u.s.;1
Cercopithecus diana;us;1
Cercopithecus diana;usa;1
Cercopithecus roloway;madagascar;6
Cercopithecus roloway;ghana;5
Cercopithecus roloway;brazil;3
Cercopithecus roloway;us;3
Cercopithecus roloway;china;2
Cercopithecus roloway;colombia;2
Cercopithecus roloway;indonesia;2
Cercopithecus roloway;japan;2
Cercopithecus roloway;mexico;2
Cercopithecus roloway;rwanda;2
Cercopithecus roloway;the ivory coast;2
Cercopithecus roloway;vietnam;2
Cercopithecus roloway;australia;1
Cercopithecus roloway;britain;1
Cercopithecus roloway;cameroon;1
Cercopithecus roloway;côte d'ivoire;1
Cercopithecus roloway;germany;1
Cercopithecus roloway;new zealand;1
Cercopithecus roloway;philippines;1
Cercopithecus roloway;singapore;1
Cercopithecus roloway;south africa;1
Cercopithecus roloway;uk;1
Cercopithecus roloway;usa;1
Cervus elaphus hanglu;india;16
Cervus elaphus hanglu;pakistan;9
Cervus elaphus hanglu;china;8
Cervus elaphus hanglu;korea;4
Cervus elaphus hanglu;south korea;4
Cervus elaphus hanglu;nepal;3
Cervus elaphus hanglu;us;3
Cervus elaphus hanglu;afghanistan;2
Cervus elaphus hanglu;bhutan;2
Cervus elaphus hanglu;japan;2
Cervus elaphus hanglu;usa;2
Cervus elaphus hanglu;australia;1
Cervus elaphus hanglu;bangladesh;1
Cervus elaphus hanglu;burma;1
Cervus elaphus hanglu;costa rica;1
Cervus elaphus hanglu;kazakhstan;1
Cervus elaphus hanglu;kenya;1
Cervus elaphus hanglu;kyrgyzstan;1
Cervus elaphus hanglu;mexico;1
Cervus elaphus hanglu;north korea;1
Cervus elaphus hanglu;norway;1
Cervus elaphus hanglu;russia;1
Cervus elaphus hanglu;taiwan;1
Cervus elaphus hanglu;uk;1
Chasmistes cujus;america;1
Chasmistes cujus;brazil;1
Chasmistes cujus;cameroon;1
Chasmistes cujus;canada;1
Chasmistes cujus;u.s.;1
Chasmistes cujus;united states;1
Chasmistes cujus;us;1
Cheirogaleus crossleyi;madagascar;2
Cheirogaleus crossleyi;austria;1
Cheirogaleus crossleyi;vietnam;1
Cheirogaleus major;madagascar;1
Cheirogaleus medius;madagascar;10
Cheirogaleus medius;china;2
Cheirogaleus medius;denmark;2
Cheirogaleus medius;germany;2
Cheirogaleus medius;mexico;2
Cheirogaleus medius;south africa;2
Cheirogaleus medius;australia;1
Cheirogaleus medius;austria;1
Cheirogaleus medius;bhutan;1
Cheirogaleus medius;cambodia;1
Cheirogaleus medius;canada;1
Cheirogaleus medius;egypt;1
Cheirogaleus medius;greece;1
Cheirogaleus medius;iceland;1
Cheirogaleus medius;india;1
Cheirogaleus medius;japan;1
Cheirogaleus medius;maldives;1
Cheirogaleus medius;peru;1
Cheirogaleus medius;poland;1
Cheirogaleus medius;puerto rico;1
Cheirogaleus medius;singapore;1
Cheirogaleus medius;spain;1
Cheirogaleus medius;sri lanka;1
Cheirogaleus medius;turkey;1
Cheirogaleus medius;uk;1
Cheirogaleus medius;usa;1
Cheirogaleus medius;zimbabwe;1
Chelonia mydas;argentina;1
Chelonia mydas;costa rica;1
Chelonia mydas;indonesia;1
Chelonia mydas;malaysia;1
Chelonia mydas;mexico;1
Chelonia mydas;pakistan;1
Chelonia mydas;thailand;1
Chelonia mydas;us;1
Chelonoidis niger;us;6
Chelonoidis niger;tanzania;3
Chelonoidis niger;australia;2
Chelonoidis niger;canada;2
Chelonoidis niger;china;2
Chelonoidis niger;india;2
Chelonoidis niger;norway;2
Chelonoidis niger;u.s.;2
Chelonoidis niger;vietnam;2
Chelonoidis niger;america;1
Chelonoidis niger;bangladesh;1
Chelonoidis niger;belgium;1
Chelonoidis niger;britain;1
Chelonoidis niger;columbia;1
Chelonoidis niger;greece;1
Chelonoidis niger;italy;1
Chelonoidis niger;kenya;1
Chelonoidis niger;madagascar;1
Chelonoidis niger;mexico;1
Chelonoidis niger;nepal;1
Chelonoidis niger;netherlands;1
Chelonoidis niger;new zealand;1
Chelonoidis niger;pakistan;1
Chelonoidis niger;peru;1
Chelonoidis niger;romania;1
Chelonoidis niger;rwanda;1
Chelonoidis niger;south korea;1
Chelonoidis niger;spain;1
Chelonoidis niger;uk;1
Chelonoidis niger;united states;1
Chinchilla chinchilla;argentina;2
Chinchilla chinchilla;bolivia;2
Chinchilla chinchilla;chile;2
Chinchilla chinchilla;peru;2
Chinchilla chinchilla;australia;1
Chinchilla lanigera;u.s.;2
Chinchilla lanigera;australia;1
Chinchilla lanigera;costa rica;1
Chinchilla lanigera;mexico;1
Chinchilla lanigera;netherlands;1
Chinchilla lanigera;taiwan;1
Chiropotes albinasus;brazil;1
Chiropotes albinasus;colombia;1
Chiropotes albinasus;congo;1
Chiropotes albinasus;costa rica;1
Chiropotes albinasus;madagascar;1
Chiropotes albinasus;peru;1
Chiropotes albinasus;u.s.;1
Chiropotes albinasus;uk;1
Chitra chitra;china;1
Chitra chitra;india;1
Chitra chitra;thailand;1
Chitra chitra;vietnam;1
Chlamydotis macqueenii;pakistan;13
Chlamydotis macqueenii;india;10
Chlamydotis macqueenii;morocco;5
Chlamydotis macqueenii;iran;4
Chlamydotis macqueenii;kazakhstan;4
Chlamydotis macqueenii;saudi arabia;4
Chlamydotis macqueenii;china;3
Chlamydotis macqueenii;iraq;3
Chlamydotis macqueenii;bahrain;2
Chlamydotis macqueenii;jordan;2
Chlamydotis macqueenii;peru;2
Chlamydotis macqueenii;russia;2
Chlamydotis macqueenii;turkey;2
Chlamydotis macqueenii;us;2
Chlamydotis macqueenii;afghanistan;1
Chlamydotis macqueenii;algeria;1
Chlamydotis macqueenii;america;1
Chlamydotis macqueenii;brazil;1
Chlamydotis macqueenii;bulgaria;1
Chlamydotis macqueenii;colombia;1
Chlamydotis macqueenii;denmark;1
Chlamydotis macqueenii;egypt;1
Chlamydotis macqueenii;indonesia;1
Chlamydotis macqueenii;israel;1
Chlamydotis macqueenii;ivory coast;1
Chlamydotis macqueenii;kyrgyzstan;1
Chlamydotis macqueenii;lebanon;1
Chlamydotis macqueenii;mexico;1
Chlamydotis macqueenii;oman;1
Chlamydotis macqueenii;sri lanka;1
Chlamydotis macqueenii;switzerland;1
Chlamydotis macqueenii;u.s.;1
Chlamydotis macqueenii;uae;1
Chlamydotis macqueenii;usa;1
Chlamydotis undulata;pakistan;25
Chlamydotis undulata;saudi arabia;9
Chlamydotis undulata;united arab emirates;5
Chlamydotis undulata;bahrain;3
Chlamydotis undulata;iran;3
Chlamydotis undulata;india;2
Chlamydotis undulata;iraq;2
Chlamydotis undulata;morocco;2
Chlamydotis undulata;uae;2
Chlamydotis undulata;afghanistan;1
Chlamydotis undulata;albania;1
Chlamydotis undulata;britain;1
Chlamydotis undulata;china;1
Chlamydotis undulata;croatia;1
Chlamydotis undulata;egypt;1
Chlamydotis undulata;france;1
Chlamydotis undulata;greece;1
Chlamydotis undulata;islamic republic of pakistan;1
Chlamydotis undulata;italy;1
Chlamydotis undulata;kazakhstan;1
Chlamydotis undulata;kingdom of saudi arabia;1
Chlamydotis undulata;lebanon;1
Chlamydotis undulata;oman;1
Chlamydotis undulata;spain;1
Chlamydotis undulata;uk;1
Chlamydotis undulata;us;1
Ciconia boyciana;china;7
Ciconia boyciana;japan;3
Ciconia boyciana;russia;2
Ciconia boyciana;korea;1
Ciconia boyciana;singapore;1
Ciconia boyciana;south korea;1
Cnemaspis psychedelica;canada;2
Cnemaspis psychedelica;america;1
Cnemaspis psychedelica;cameroon;1
Cnemaspis psychedelica;china;1
Cnemaspis psychedelica;ethiopia;1
Cnemaspis psychedelica;gabon;1
Cnemaspis psychedelica;malaysia;1
Cnemaspis psychedelica;usa;1
Cnemaspis psychedelica;vietnam;1
Colinus virginianus ridgwayi;u.s.;3
Colinus virginianus ridgwayi;america;2
Colinus virginianus ridgwayi;canada;1
Colinus virginianus ridgwayi;turkey;1
Colinus virginianus ridgwayi;u.k.;1
Colinus virginianus ridgwayi;united states;1
Colinus virginianus ridgwayi;us;1
Cophotis ceylanica;sri lanka;3
Cophotis ceylanica;india;2
Cophotis ceylanica;australia;1
Cophotis ceylanica;botswana;1
Cophotis ceylanica;china;1
Cophotis ceylanica;gabon;1
Cophotis ceylanica;germany;1
Cophotis ceylanica;israel;1
Cophotis ceylanica;ivory coast;1
Cophotis ceylanica;kenya;1
Cophotis ceylanica;south africa;1
Cophotis ceylanica;sudan;1
Cophotis ceylanica;zambia;1
Cophotis ceylanica;zimbabwe;1
Cotinga maculata;argentina;1
Cotinga maculata;brazil;1
Cotinga maculata;us;1
Crax blumenbachii;brazil;1
Crax blumenbachii;china;1
Crax blumenbachii;colombia;1
Crax blumenbachii;madagascar;1
Crax blumenbachii;mexico;1
Crocodylus acutus;cuba;6
Crocodylus acutus;u.s.;3
Crocodylus acutus;argentina;2
Crocodylus acutus;australia;2
Crocodylus acutus;costa rica;2
Crocodylus acutus;jamaica;2
Crocodylus acutus;south africa;2
Crocodylus acutus;us;2
Crocodylus acutus;canada;1
Crocodylus acutus;congo;1
Crocodylus acutus;finland;1
Crocodylus acutus;indonesia;1
Crocodylus acutus;madagascar;1
Crocodylus acutus;sweden;1
Crocodylus acutus;turkey;1
Crocodylus cataphractus;u.s.;3
Crocodylus cataphractus;cameroon;2
Crocodylus cataphractus;ghana;2
Crocodylus cataphractus;côte d'ivoire;1
Crocodylus cataphractus;india;1
Crocodylus cataphractus;ireland;1
Crocodylus cataphractus;ivory coast;1
Crocodylus cataphractus;tanzania;1
Crocodylus cataphractus;united states;1
Crocodylus cataphractus;usa;1
Crocodylus intermedius;colombia;5
Crocodylus intermedius;brazil;1
Crocodylus intermedius;canada;1
Crocodylus intermedius;czechia;1
Crocodylus intermedius;india;1
Crocodylus intermedius;peru;1
Crocodylus intermedius;uk;1
Crocodylus mindorensis;philippines;18
Crocodylus mindorensis;australia;5
Crocodylus mindorensis;india;5
Crocodylus mindorensis;malaysia;4
Crocodylus mindorensis;china;3
Crocodylus mindorensis;indonesia;3
Crocodylus mindorensis;switzerland;3
Crocodylus mindorensis;thailand;3
Crocodylus mindorensis;brazil;2
Crocodylus mindorensis;kenya;2
Crocodylus mindorensis;laos;2
Crocodylus mindorensis;mexico;2
Crocodylus mindorensis;new zealand;2
Crocodylus mindorensis;russia;2
Crocodylus mindorensis;sri lanka;2
Crocodylus mindorensis;u.s.;2
Crocodylus mindorensis;us;2
Crocodylus mindorensis;vietnam;2
Crocodylus mindorensis;bhutan;1
Crocodylus mindorensis;britain;1
Crocodylus mindorensis;cambodia;1
Crocodylus mindorensis;cameroon;1
Crocodylus mindorensis;canada;1
Crocodylus mindorensis;colombia;1
Crocodylus mindorensis;czechia;1
Crocodylus mindorensis;drc;1
Crocodylus mindorensis;japan;1
Crocodylus mindorensis;madagascar;1
Crocodylus mindorensis;nepal;1
Crocodylus mindorensis;norway;1
Crocodylus mindorensis;south africa;1
Crocodylus mindorensis;south korea;1
Crocodylus mindorensis;sudan;1
Crocodylus mindorensis;tanzania;1
Crocodylus mindorensis;ukraine;1
Crocodylus moreletii;mexico;11
Crocodylus moreletii;belize;7
Crocodylus moreletii;australia;5
Crocodylus moreletii;us;5
Crocodylus moreletii;u.s.;4
Crocodylus moreletii;canada;3
