scientific_name;Countries;Countries
Catagonus wagneri;('Costa Rica', 'CRI');1
Catagonus wagneri;('Czechia', 'CZE');1
Catagonus wagneri;('Egypt', 'EGY');1
Catagonus wagneri;('El Salvador', 'SLV');1
Catagonus wagneri;('Guyana', 'GUY');1
Catagonus wagneri;('Hong Kong', 'HKG');1
Catagonus wagneri;('Hungary', 'HUN');1
Catagonus wagneri;('Ireland', 'IRL');1
Catagonus wagneri;('Maldives', 'MDV');1
Catagonus wagneri;('Namibia', 'NAM');1
Catagonus wagneri;('Nepal', 'NPL');1
Catagonus wagneri;('New Zealand', 'NZL');1
Catagonus wagneri;('Nigeria', 'NGA');1
Catagonus wagneri;('Norway', 'NOR');1
Catagonus wagneri;('Philippines', 'PHL');1
Catagonus wagneri;('Portugal', 'PRT');1
Catagonus wagneri;('Saudi Arabia', 'SAU');1
Catagonus wagneri;('Singapore', 'SGP');1
Catagonus wagneri;('South Africa', 'ZAF');1
Catagonus wagneri;('Spain', 'ESP');1
Catagonus wagneri;('Sweden', 'SWE');1
Catagonus wagneri;('Thailand', 'THA');1
Catagonus wagneri;('Yemen', 'YEM');1
Catagonus wagneri;('Zambia', 'ZMB');1
Catopuma temminckii;('India', 'IND');14
Catopuma temminckii;('Thailand', 'THA');13
Catopuma temminckii;('Indonesia', 'IDN');8
Catopuma temminckii;('China', 'CHN');7
Catopuma temminckii;('Myanmar', 'MMR');7
Catopuma temminckii;('United States', 'USA');7
Catopuma temminckii;('Viet Nam', 'VNM');6
Catopuma temminckii;('Uganda', 'UGA');5
Catopuma temminckii;('Gabon', 'GAB');4
Catopuma temminckii;('Malaysia', 'MYS');4
Catopuma temminckii;('Canada', 'CAN');3
Catopuma temminckii;('Ghana', 'GHA');3
Catopuma temminckii;('Tanzania, United Republic of', 'TZA');3
Catopuma temminckii;('Angola', 'AGO');2
Catopuma temminckii;('Cambodia', 'KHM');2
Catopuma temminckii;('Cameroon', 'CMR');2
Catopuma temminckii;('Finland', 'FIN');2
Catopuma temminckii;('Greenland', 'GRL');2
Catopuma temminckii;"(""Lao People's Democratic Republic"", 'LAO')";2
Catopuma temminckii;('Liberia', 'LBR');2
Catopuma temminckii;('Mexico', 'MEX');2
Catopuma temminckii;('Mozambique', 'MOZ');2
Catopuma temminckii;('Namibia', 'NAM');2
Catopuma temminckii;('Nepal', 'NPL');2
Catopuma temminckii;('Pakistan', 'PAK');2
Catopuma temminckii;('South Africa', 'ZAF');2
Catopuma temminckii;('Spain', 'ESP');2
Catopuma temminckii;('Taiwan, Province of China', 'TWN');2
Catopuma temminckii;('Zimbabwe', 'ZWE');2
Catopuma temminckii;('Bangladesh', 'BGD');1
Catopuma temminckii;('Brazil', 'BRA');1
Catopuma temminckii;('Chile', 'CHL');1
Catopuma temminckii;('Congo', 'COG');1
Catopuma temminckii;('Congo, The Democratic Republic of the', 'COD');1
Catopuma temminckii;('Ecuador', 'ECU');1
Catopuma temminckii;('France', 'FRA');1
Catopuma temminckii;('Guinea', 'GIN');1
Catopuma temminckii;('Guyana', 'GUY');1
Catopuma temminckii;('Japan', 'JPN');1
Catopuma temminckii;('Kenya', 'KEN');1
Catopuma temminckii;('Korea, Republic of', 'KOR');1
Catopuma temminckii;('Nicaragua', 'NIC');1
Catopuma temminckii;('Philippines', 'PHL');1
Catopuma temminckii;('Singapore', 'SGP');1
Catopuma temminckii;('United Kingdom', 'GBR');1
Catopuma temminckii;('Zambia', 'ZMB');1
Catreus wallichii;('India', 'IND');8
Catreus wallichii;('Nepal', 'NPL');6
Catreus wallichii;('Pakistan', 'PAK');5
Catreus wallichii;('Qatar', 'QAT');2
Catreus wallichii;('United States', 'USA');2
Catreus wallichii;('Afghanistan', 'AFG');1
Catreus wallichii;('China', 'CHN');1
Catreus wallichii;('Netherlands', 'NLD');1
Cephalophus jentinki;('Angola', 'AGO');1
Cephalophus jentinki;('Brazil', 'BRA');1
Cephalophus jentinki;('Ghana', 'GHA');1
Cephalophus jentinki;('Liberia', 'LBR');1
Cephalophus jentinki;('Madagascar', 'MDG');1
Cephalophus jentinki;('Nigeria', 'NGA');1
Cephalophus jentinki;('Sierra Leone', 'SLE');1
Cephalophus jentinki;('South Africa', 'ZAF');1
Cephalophus jentinki;('Viet Nam', 'VNM');1
Ceratotherium simum;('Kenya', 'KEN');35
Ceratotherium simum;('Sudan', 'SDN');24
Ceratotherium simum;('South Africa', 'ZAF');22
Ceratotherium simum;('Czechia', 'CZE');14
Ceratotherium simum;('United States', 'USA');11
Ceratotherium simum;('Germany', 'DEU');7
Ceratotherium simum;('Viet Nam', 'VNM');7
Ceratotherium simum;('China', 'CHN');6
Ceratotherium simum;('Indonesia', 'IDN');6
Ceratotherium simum;('Italy', 'ITA');6
Ceratotherium simum;('Namibia', 'NAM');5
Ceratotherium simum;('Uganda', 'UGA');5
Ceratotherium simum;('Botswana', 'BWA');4
Ceratotherium simum;('Chad', 'TCD');4
Ceratotherium simum;('Tanzania, United Republic of', 'TZA');4
Ceratotherium simum;('United Kingdom', 'GBR');4
Ceratotherium simum;('Zimbabwe', 'ZWE');4
Ceratotherium simum;('Australia', 'AUS');3
Ceratotherium simum;('Congo', 'COG');3
Ceratotherium simum;('Congo, The Democratic Republic of the', 'COD');3
Ceratotherium simum;('India', 'IND');3
Ceratotherium simum;('Ireland', 'IRL');3
Ceratotherium simum;('Korea, Republic of', 'KOR');3
Ceratotherium simum;('Canada', 'CAN');2
Ceratotherium simum;('Central African Republic', 'CAF');2
Ceratotherium simum;('Israel', 'ISR');2
Ceratotherium simum;('Japan', 'JPN');2
Ceratotherium simum;('Nepal', 'NPL');2
Ceratotherium simum;('Thailand', 'THA');2
Ceratotherium simum;('Argentina', 'ARG');1
Ceratotherium simum;('Belgium', 'BEL');1
Ceratotherium simum;('Cambodia', 'KHM');1
Ceratotherium simum;('Colombia', 'COL');1
Ceratotherium simum;('France', 'FRA');1
Ceratotherium simum;('Malaysia', 'MYS');1
Ceratotherium simum;('Mexico', 'MEX');1
Ceratotherium simum;('Mozambique', 'MOZ');1
Ceratotherium simum;('Rwanda', 'RWA');1
Ceratotherium simum;('Saint Helena, Ascension and Tristan da Cunha', 'SHN');1
Ceratotherium simum;('Singapore', 'SGP');1
Ceratotherium simum;('Switzerland', 'CHE');1
Ceratotherium simum;('Yemen', 'YEM');1
Ceratotherium simum;('Zambia', 'ZMB');1
Ceratotherium simum simum;('Kenya', 'KEN');9
Ceratotherium simum simum;('South Africa', 'ZAF');9
Ceratotherium simum simum;('Sudan', 'SDN');9
Ceratotherium simum simum;('Czechia', 'CZE');5
Ceratotherium simum simum;('Uganda', 'UGA');4
Ceratotherium simum simum;('Central African Republic', 'CAF');3
Ceratotherium simum simum;('Chad', 'TCD');3
Ceratotherium simum simum;('China', 'CHN');3
Ceratotherium simum simum;('Malaysia', 'MYS');3
Ceratotherium simum simum;('Viet Nam', 'VNM');3
Ceratotherium simum simum;('Congo', 'COG');2
Ceratotherium simum simum;('Congo, The Democratic Republic of the', 'COD');2
Ceratotherium simum simum;('Namibia', 'NAM');2
Ceratotherium simum simum;('Canada', 'CAN');1
Ceratotherium simum simum;('Colombia', 'COL');1
Ceratotherium simum simum;('France', 'FRA');1
Ceratotherium simum simum;('India', 'IND');1
Ceratotherium simum simum;('Italy', 'ITA');1
Ceratotherium simum simum;('Japan', 'JPN');1
Ceratotherium simum simum;('Madagascar', 'MDG');1
Ceratotherium simum simum;('Mozambique', 'MOZ');1
Ceratotherium simum simum;('Nepal', 'NPL');1
Ceratotherium simum simum;('Singapore', 'SGP');1
Ceratotherium simum simum;('South Sudan', 'SSD');1
Ceratotherium simum simum;('Yemen', 'YEM');1
Ceratotherium simum simum;('Zimbabwe', 'ZWE');1
Cercocebus galeritus;('Ethiopia', 'ETH');1
Cercocebus galeritus;('Kenya', 'KEN');1
Cercocebus galeritus;('Mozambique', 'MOZ');1
Cercocebus galeritus;('Somalia', 'SOM');1
Cercocebus galeritus;('South Sudan', 'SSD');1
Cercocebus galeritus;('Tanzania, United Republic of', 'TZA');1
Cercopithecus diana;('Ghana', 'GHA');8
Cercopithecus diana;"(""Côte d'Ivoire"", 'CIV')";5
Cercopithecus diana;('Guinea', 'GIN');3
Cercopithecus diana;('Liberia', 'LBR');3
Cercopithecus diana;('United Kingdom', 'GBR');3
Cercopithecus diana;('United States', 'USA');3
Cercopithecus diana;('France', 'FRA');2
Cercopithecus diana;('Indonesia', 'IDN');2
Cercopithecus diana;('Nigeria', 'NGA');2
Cercopithecus diana;('Brazil', 'BRA');1
Cercopithecus diana;('Congo', 'COG');1
Cercopithecus diana;('Germany', 'DEU');1
Cercopithecus diana;('Madagascar', 'MDG');1
Cercopithecus diana;('Malaysia', 'MYS');1
Cercopithecus diana;('Netherlands', 'NLD');1
Cercopithecus diana;('Norway', 'NOR');1
Cercopithecus diana;('Pakistan', 'PAK');1
Cercopithecus diana;('Russian Federation', 'RUS');1
Cercopithecus diana;('Singapore', 'SGP');1
Cercopithecus diana;('South Africa', 'ZAF');1
Cercopithecus diana;('Switzerland', 'CHE');1
Cercopithecus roloway;('Madagascar', 'MDG');6
Cercopithecus roloway;('Ghana', 'GHA');5
Cercopithecus roloway;('United States', 'USA');5
Cercopithecus roloway;"(""Côte d'Ivoire"", 'CIV')";4
Cercopithecus roloway;('Brazil', 'BRA');3
Cercopithecus roloway;('Uganda', 'UGA');3
Cercopithecus roloway;('China', 'CHN');2
Cercopithecus roloway;('Colombia', 'COL');2
Cercopithecus roloway;('Congo, The Democratic Republic of the', 'COD');2
Cercopithecus roloway;('Indonesia', 'IDN');2
Cercopithecus roloway;('Japan', 'JPN');2
Cercopithecus roloway;('Mexico', 'MEX');2
Cercopithecus roloway;('Rwanda', 'RWA');2
Cercopithecus roloway;('United Kingdom', 'GBR');2
Cercopithecus roloway;('Viet Nam', 'VNM');2
Cercopithecus roloway;('Australia', 'AUS');1
Cercopithecus roloway;('Cameroon', 'CMR');1
Cercopithecus roloway;('Falkland Islands (Malvinas)', 'FLK');1
Cercopithecus roloway;('Germany', 'DEU');1
Cercopithecus roloway;('Mauritius', 'MUS');1
Cercopithecus roloway;('New Zealand', 'NZL');1
Cercopithecus roloway;('Philippines', 'PHL');1
Cercopithecus roloway;('Singapore', 'SGP');1
Cercopithecus roloway;('South Africa', 'ZAF');1
Cercopithecus roloway;('Venezuela, Bolivarian Republic of', 'VEN');1
Cervus elaphus hanglu;('India', 'IND');16
Cervus elaphus hanglu;('Pakistan', 'PAK');9
Cervus elaphus hanglu;('China', 'CHN');8
Cervus elaphus hanglu;('Korea, Republic of', 'KOR');8
Cervus elaphus hanglu;('United States', 'USA');6
Cervus elaphus hanglu;('Nepal', 'NPL');3
Cervus elaphus hanglu;('Afghanistan', 'AFG');2
Cervus elaphus hanglu;('Bhutan', 'BTN');2
Cervus elaphus hanglu;('Japan', 'JPN');2
Cervus elaphus hanglu;('Australia', 'AUS');1
Cervus elaphus hanglu;('Bangladesh', 'BGD');1
Cervus elaphus hanglu;('Costa Rica', 'CRI');1
Cervus elaphus hanglu;('Ecuador', 'ECU');1
Cervus elaphus hanglu;('Hong Kong', 'HKG');1
Cervus elaphus hanglu;('Kazakhstan', 'KAZ');1
Cervus elaphus hanglu;('Kenya', 'KEN');1
Cervus elaphus hanglu;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Cervus elaphus hanglu;('Kyrgyzstan', 'KGZ');1
Cervus elaphus hanglu;('Mexico', 'MEX');1
Cervus elaphus hanglu;('Mongolia', 'MNG');1
Cervus elaphus hanglu;('Norway', 'NOR');1
Cervus elaphus hanglu;('Russian Federation', 'RUS');1
Cervus elaphus hanglu;('Taiwan, Province of China', 'TWN');1
Cervus elaphus hanglu;('Tajikistan', 'TJK');1
Cervus elaphus hanglu;('United Kingdom', 'GBR');1
Cervus elaphus hanglu;('Uzbekistan', 'UZB');1
Chasmistes cujus;('United States', 'USA');6
Chasmistes cujus;('Brazil', 'BRA');1
Chasmistes cujus;('Cameroon', 'CMR');1
Chasmistes cujus;('Canada', 'CAN');1
Cheirogaleus crossleyi;('Madagascar', 'MDG');2
Cheirogaleus crossleyi;('Austria', 'AUT');1
Cheirogaleus crossleyi;('Viet Nam', 'VNM');1
Cheirogaleus major;('Madagascar', 'MDG');1
Cheirogaleus medius;('Madagascar', 'MDG');10
Cheirogaleus medius;('Mexico', 'MEX');3
Cheirogaleus medius;('China', 'CHN');2
Cheirogaleus medius;('Denmark', 'DNK');2
Cheirogaleus medius;('Germany', 'DEU');2
Cheirogaleus medius;('Poland', 'POL');2
Cheirogaleus medius;('South Africa', 'ZAF');2
Cheirogaleus medius;('Sri Lanka', 'LKA');2
Cheirogaleus medius;('United States', 'USA');2
Cheirogaleus medius;('Australia', 'AUS');1
Cheirogaleus medius;('Austria', 'AUT');1
Cheirogaleus medius;('Bhutan', 'BTN');1
Cheirogaleus medius;('Cambodia', 'KHM');1
Cheirogaleus medius;('Canada', 'CAN');1
Cheirogaleus medius;('Cook Islands', 'COK');1
Cheirogaleus medius;('Egypt', 'EGY');1
Cheirogaleus medius;('Fiji', 'FJI');1
Cheirogaleus medius;('Greece', 'GRC');1
Cheirogaleus medius;('Iceland', 'ISL');1
Cheirogaleus medius;('India', 'IND');1
Cheirogaleus medius;('Japan', 'JPN');1
Cheirogaleus medius;('Maldives', 'MDV');1
Cheirogaleus medius;('Peru', 'PER');1
Cheirogaleus medius;('Puerto Rico', 'PRI');1
Cheirogaleus medius;('Samoa', 'WSM');1
Cheirogaleus medius;('Singapore', 'SGP');1
Cheirogaleus medius;('Spain', 'ESP');1
Cheirogaleus medius;('Tonga', 'TON');1
Cheirogaleus medius;('Turkey', 'TUR');1
Cheirogaleus medius;('United Kingdom', 'GBR');1
Cheirogaleus medius;('Zimbabwe', 'ZWE');1
Chelonia mydas;('Argentina', 'ARG');1
Chelonia mydas;('Costa Rica', 'CRI');1
Chelonia mydas;('Indonesia', 'IDN');1
Chelonia mydas;('Malaysia', 'MYS');1
Chelonia mydas;('Mexico', 'MEX');1
Chelonia mydas;('Pakistan', 'PAK');1
Chelonia mydas;('Thailand', 'THA');1
Chelonia mydas;('United States', 'USA');1
Chelonoidis niger;('Ecuador', 'ECU');22
Chelonoidis niger;('United States', 'USA');11
Chelonoidis niger;('Australia', 'AUS');3
Chelonoidis niger;('Tanzania, United Republic of', 'TZA');3
Chelonoidis niger;('Canada', 'CAN');2
Chelonoidis niger;('China', 'CHN');2
Chelonoidis niger;('India', 'IND');2
Chelonoidis niger;('Norway', 'NOR');2
Chelonoidis niger;('United Kingdom', 'GBR');2
Chelonoidis niger;('Viet Nam', 'VNM');2
Chelonoidis niger;('Bangladesh', 'BGD');1
Chelonoidis niger;('Belgium', 'BEL');1
Chelonoidis niger;('Greece', 'GRC');1
Chelonoidis niger;('Guatemala', 'GTM');1
Chelonoidis niger;('Italy', 'ITA');1
Chelonoidis niger;('Kenya', 'KEN');1
Chelonoidis niger;('Korea, Republic of', 'KOR');1
Chelonoidis niger;('Madagascar', 'MDG');1
Chelonoidis niger;('Mauritius', 'MUS');1
Chelonoidis niger;('Mexico', 'MEX');1
Chelonoidis niger;('Nepal', 'NPL');1
Chelonoidis niger;('Netherlands', 'NLD');1
Chelonoidis niger;('New Zealand', 'NZL');1
Chelonoidis niger;('Pakistan', 'PAK');1
Chelonoidis niger;('Peru', 'PER');1
Chelonoidis niger;('Romania', 'ROU');1
Chelonoidis niger;('Rwanda', 'RWA');1
Chelonoidis niger;('Seychelles', 'SYC');1
Chelonoidis niger;('Spain', 'ESP');1
Chelonoidis niger;('Uganda', 'UGA');1
Chinchilla chinchilla;('Argentina', 'ARG');2
Chinchilla chinchilla;('Bolivia, Plurinational State of', 'BOL');2
Chinchilla chinchilla;('Chile', 'CHL');2
Chinchilla chinchilla;('Peru', 'PER');2
Chinchilla chinchilla;('Australia', 'AUS');1
Chinchilla chinchilla;('United States', 'USA');1
Chinchilla lanigera;('United States', 'USA');2
Chinchilla lanigera;('Australia', 'AUS');1
Chinchilla lanigera;('Costa Rica', 'CRI');1
Chinchilla lanigera;('Mexico', 'MEX');1
Chinchilla lanigera;('Netherlands', 'NLD');1
Chinchilla lanigera;('Taiwan, Province of China', 'TWN');1
Chiropotes albinasus;('Brazil', 'BRA');1
Chiropotes albinasus;('Colombia', 'COL');1
Chiropotes albinasus;('Congo', 'COG');1
Chiropotes albinasus;('Costa Rica', 'CRI');1
Chiropotes albinasus;('Guinea', 'GIN');1
Chiropotes albinasus;('Madagascar', 'MDG');1
Chiropotes albinasus;('Peru', 'PER');1
Chiropotes albinasus;('United Kingdom', 'GBR');1
Chiropotes albinasus;('United States', 'USA');1
Chiropotes albinasus;('Venezuela, Bolivarian Republic of', 'VEN');1
Chitra chitra;('China', 'CHN');1
Chitra chitra;('India', 'IND');1
Chitra chitra;('Thailand', 'THA');1
Chitra chitra;('Viet Nam', 'VNM');1
Chlamydotis macqueenii;('Pakistan', 'PAK');14
Chlamydotis macqueenii;('India', 'IND');10
Chlamydotis macqueenii;('Morocco', 'MAR');5
Chlamydotis macqueenii;('Saudi Arabia', 'SAU');5
Chlamydotis macqueenii;('United Arab Emirates', 'ARE');5
Chlamydotis macqueenii;('United States', 'USA');5
Chlamydotis macqueenii;('Iran, Islamic Republic of', 'IRN');4
Chlamydotis macqueenii;('Kazakhstan', 'KAZ');4
Chlamydotis macqueenii;('Mongolia', 'MNG');4
Chlamydotis macqueenii;('Bahrain', 'BHR');3
Chlamydotis macqueenii;('China', 'CHN');3
Chlamydotis macqueenii;('Iraq', 'IRQ');3
Chlamydotis macqueenii;('Jordan', 'JOR');2
Chlamydotis macqueenii;('Peru', 'PER');2
Chlamydotis macqueenii;('Qatar', 'QAT');2
Chlamydotis macqueenii;('Russian Federation', 'RUS');2
Chlamydotis macqueenii;('Turkey', 'TUR');2
Chlamydotis macqueenii;('Afghanistan', 'AFG');1
Chlamydotis macqueenii;('Algeria', 'DZA');1
Chlamydotis macqueenii;('Brazil', 'BRA');1
Chlamydotis macqueenii;('Bulgaria', 'BGR');1
Chlamydotis macqueenii;('Colombia', 'COL');1
Chlamydotis macqueenii;"(""Côte d'Ivoire"", 'CIV')";1
Chlamydotis macqueenii;('Denmark', 'DNK');1
Chlamydotis macqueenii;('Ecuador', 'ECU');1
Chlamydotis macqueenii;('Egypt', 'EGY');1
Chlamydotis macqueenii;('Greenland', 'GRL');1
Chlamydotis macqueenii;('Guinea', 'GIN');1
Chlamydotis macqueenii;('Indonesia', 'IDN');1
Chlamydotis macqueenii;('Israel', 'ISR');1
Chlamydotis macqueenii;('Kyrgyzstan', 'KGZ');1
Chlamydotis macqueenii;('Lebanon', 'LBN');1
Chlamydotis macqueenii;('Liberia', 'LBR');1
Chlamydotis macqueenii;('Libya', 'LBY');1
Chlamydotis macqueenii;('Mexico', 'MEX');1
Chlamydotis macqueenii;('Namibia', 'NAM');1
Chlamydotis macqueenii;('New Caledonia', 'NCL');1
Chlamydotis macqueenii;('Oman', 'OMN');1
Chlamydotis macqueenii;('Somalia', 'SOM');1
Chlamydotis macqueenii;('Sri Lanka', 'LKA');1
Chlamydotis macqueenii;('Switzerland', 'CHE');1
Chlamydotis macqueenii;('Syrian Arab Republic', 'SYR');1
Chlamydotis macqueenii;('Turkmenistan', 'TKM');1
Chlamydotis undulata;('Pakistan', 'PAK');28
Chlamydotis undulata;('Saudi Arabia', 'SAU');12
Chlamydotis undulata;('Qatar', 'QAT');10
Chlamydotis undulata;('United Arab Emirates', 'ARE');10
Chlamydotis undulata;('Mongolia', 'MNG');5
Chlamydotis undulata;('Bahrain', 'BHR');3
Chlamydotis undulata;('Iran, Islamic Republic of', 'IRN');3
Chlamydotis undulata;('India', 'IND');2
Chlamydotis undulata;('Iraq', 'IRQ');2
Chlamydotis undulata;('Morocco', 'MAR');2
Chlamydotis undulata;('United Kingdom', 'GBR');2
Chlamydotis undulata;('United States', 'USA');2
Chlamydotis undulata;('Afghanistan', 'AFG');1
Chlamydotis undulata;('Albania', 'ALB');1
Chlamydotis undulata;('China', 'CHN');1
Chlamydotis undulata;('Croatia', 'HRV');1
Chlamydotis undulata;('Cyprus', 'CYP');1
Chlamydotis undulata;('Egypt', 'EGY');1
Chlamydotis undulata;('France', 'FRA');1
Chlamydotis undulata;('Greece', 'GRC');1
Chlamydotis undulata;('Italy', 'ITA');1
Chlamydotis undulata;('Kazakhstan', 'KAZ');1
Chlamydotis undulata;('Kuwait', 'KWT');1
Chlamydotis undulata;('Lebanon', 'LBN');1
Chlamydotis undulata;('Libya', 'LBY');1
Chlamydotis undulata;('Malta', 'MLT');1
Chlamydotis undulata;('Oman', 'OMN');1
Chlamydotis undulata;('Panama', 'PAN');1
Chlamydotis undulata;('Spain', 'ESP');1
Chlamydotis undulata;('Syrian Arab Republic', 'SYR');1
Ciconia boyciana;('China', 'CHN');8
Ciconia boyciana;('Japan', 'JPN');3
Ciconia boyciana;('Korea, Republic of', 'KOR');2
Ciconia boyciana;('Russian Federation', 'RUS');2
Ciconia boyciana;('Hong Kong', 'HKG');1
Ciconia boyciana;('Singapore', 'SGP');1
Cnemaspis psychedelica;('Canada', 'CAN');2
Cnemaspis psychedelica;('United States', 'USA');2
Cnemaspis psychedelica;('Cameroon', 'CMR');1
Cnemaspis psychedelica;('China', 'CHN');1
Cnemaspis psychedelica;('Czechia', 'CZE');1
Cnemaspis psychedelica;('Ethiopia', 'ETH');1
Cnemaspis psychedelica;('Gabon', 'GAB');1
Cnemaspis psychedelica;('Hong Kong', 'HKG');1
Cnemaspis psychedelica;('Malaysia', 'MYS');1
Cnemaspis psychedelica;('Nigeria', 'NGA');1
Cnemaspis psychedelica;('Viet Nam', 'VNM');1
Colinus virginianus ridgwayi;('United States', 'USA');7
Colinus virginianus ridgwayi;('Canada', 'CAN');1
Colinus virginianus ridgwayi;('Mexico', 'MEX');1
Colinus virginianus ridgwayi;('Turkey', 'TUR');1
Colinus virginianus ridgwayi;('United Kingdom', 'GBR');1
Cophotis ceylanica;('Sri Lanka', 'LKA');3
Cophotis ceylanica;('India', 'IND');2
Cophotis ceylanica;('United States', 'USA');2
Cophotis ceylanica;('Australia', 'AUS');1
Cophotis ceylanica;('Botswana', 'BWA');1
Cophotis ceylanica;('China', 'CHN');1
Cophotis ceylanica;"(""Côte d'Ivoire"", 'CIV')";1
Cophotis ceylanica;('Gabon', 'GAB');1
Cophotis ceylanica;('Germany', 'DEU');1
Cophotis ceylanica;('Israel', 'ISR');1
Cophotis ceylanica;('Kenya', 'KEN');1
Cophotis ceylanica;('Liberia', 'LBR');1
Cophotis ceylanica;('Namibia', 'NAM');1
Cophotis ceylanica;('Niger', 'NER');1
Cophotis ceylanica;('Nigeria', 'NGA');1
Cophotis ceylanica;('South Africa', 'ZAF');1
Cophotis ceylanica;('Sudan', 'SDN');1
Cophotis ceylanica;('Syrian Arab Republic', 'SYR');1
Cophotis ceylanica;('Zambia', 'ZMB');1
Cophotis ceylanica;('Zimbabwe', 'ZWE');1
Cotinga maculata;('Argentina', 'ARG');1
Cotinga maculata;('Brazil', 'BRA');1
Cotinga maculata;('Cocos (Keeling) Islands', 'CCK');1
Cotinga maculata;('Guam', 'GUM');1
Cotinga maculata;('Mauritius', 'MUS');1
Cotinga maculata;('Paraguay', 'PRY');1
Cotinga maculata;('United States', 'USA');1
Crax blumenbachii;('Brazil', 'BRA');1
Crax blumenbachii;('China', 'CHN');1
Crax blumenbachii;('Colombia', 'COL');1
Crax blumenbachii;('Madagascar', 'MDG');1
Crax blumenbachii;('Mexico', 'MEX');1
Crax blumenbachii;('Panama', 'PAN');1
Crocodylus acutus;('United States', 'USA');10
Crocodylus acutus;('Cuba', 'CUB');6
Crocodylus acutus;('Argentina', 'ARG');2
Crocodylus acutus;('Australia', 'AUS');2
Crocodylus acutus;('Costa Rica', 'CRI');2
Crocodylus acutus;('Jamaica', 'JAM');2
Crocodylus acutus;('South Africa', 'ZAF');2
Crocodylus acutus;('Canada', 'CAN');1
Crocodylus acutus;('Congo', 'COG');1
Crocodylus acutus;('Dominican Republic', 'DOM');1
Crocodylus acutus;('Finland', 'FIN');1
Crocodylus acutus;('Indonesia', 'IDN');1
Crocodylus acutus;('Madagascar', 'MDG');1
Crocodylus acutus;('Panama', 'PAN');1
Crocodylus acutus;('Sweden', 'SWE');1
Crocodylus acutus;('Turkey', 'TUR');1
Crocodylus cataphractus;('United States', 'USA');6
Crocodylus cataphractus;('Cameroon', 'CMR');2
Crocodylus cataphractus;"(""Côte d'Ivoire"", 'CIV')";2
Crocodylus cataphractus;('Gambia', 'GMB');2
Crocodylus cataphractus;('Ghana', 'GHA');2
Crocodylus cataphractus;('Nigeria', 'NGA');2
Crocodylus cataphractus;('El Salvador', 'SLV');1
Crocodylus cataphractus;('India', 'IND');1
Crocodylus cataphractus;('Ireland', 'IRL');1
Crocodylus cataphractus;('Liberia', 'LBR');1
Crocodylus cataphractus;('Mexico', 'MEX');1
Crocodylus cataphractus;('Senegal', 'SEN');1
Crocodylus cataphractus;('Tanzania, United Republic of', 'TZA');1
Crocodylus cataphractus;('Uganda', 'UGA');1
Crocodylus intermedius;('Colombia', 'COL');5
Crocodylus intermedius;('Venezuela, Bolivarian Republic of', 'VEN');4
Crocodylus intermedius;('Brazil', 'BRA');1
Crocodylus intermedius;('Canada', 'CAN');1
Crocodylus intermedius;('Czechia', 'CZE');1
Crocodylus intermedius;('Ecuador', 'ECU');1
Crocodylus intermedius;('India', 'IND');1
Crocodylus intermedius;('Panama', 'PAN');1
Crocodylus intermedius;('Peru', 'PER');1
Crocodylus intermedius;('United Kingdom', 'GBR');1
Crocodylus mindorensis;('Philippines', 'PHL');18
Crocodylus mindorensis;('United States', 'USA');6
Crocodylus mindorensis;('Australia', 'AUS');5
Crocodylus mindorensis;('India', 'IND');5
Crocodylus mindorensis;('Malaysia', 'MYS');4
Crocodylus mindorensis;('China', 'CHN');3
Crocodylus mindorensis;('Congo, The Democratic Republic of the', 'COD');3
Crocodylus mindorensis;('Indonesia', 'IDN');3
Crocodylus mindorensis;('Switzerland', 'CHE');3
Crocodylus mindorensis;('Thailand', 'THA');3
Crocodylus mindorensis;('Brazil', 'BRA');2
Crocodylus mindorensis;('Kenya', 'KEN');2
Crocodylus mindorensis;"(""Lao People's Democratic Republic"", 'LAO')";2
Crocodylus mindorensis;('Madagascar', 'MDG');2
Crocodylus mindorensis;('Mexico', 'MEX');2
Crocodylus mindorensis;('New Zealand', 'NZL');2
Crocodylus mindorensis;('Russian Federation', 'RUS');2
Crocodylus mindorensis;('Sri Lanka', 'LKA');2
Crocodylus mindorensis;('Viet Nam', 'VNM');2
Crocodylus mindorensis;('Bhutan', 'BTN');1
Crocodylus mindorensis;('Cambodia', 'KHM');1
Crocodylus mindorensis;('Cameroon', 'CMR');1
Crocodylus mindorensis;('Canada', 'CAN');1
Crocodylus mindorensis;('Colombia', 'COL');1
Crocodylus mindorensis;('Czechia', 'CZE');1
Crocodylus mindorensis;('Guatemala', 'GTM');1
Crocodylus mindorensis;('Japan', 'JPN');1
Crocodylus mindorensis;('Korea, Republic of', 'KOR');1
Crocodylus mindorensis;('Micronesia, Federated States of', 'FSM');1
Crocodylus mindorensis;('Nepal', 'NPL');1
Crocodylus mindorensis;('Netherlands', 'NLD');1
Crocodylus mindorensis;('New Caledonia', 'NCL');1
Crocodylus mindorensis;('Nigeria', 'NGA');1
Crocodylus mindorensis;('Norway', 'NOR');1
Crocodylus mindorensis;('South Africa', 'ZAF');1
Crocodylus mindorensis;('Sudan', 'SDN');1
Crocodylus mindorensis;('Tanzania, United Republic of', 'TZA');1
Crocodylus mindorensis;('Uganda', 'UGA');1
Crocodylus mindorensis;('Ukraine', 'UKR');1
