scientific_name;Countries;Countries
Chlamydotis macqueenii;jordan;4
Chlamydotis macqueenii;qatar;4
Chlamydotis macqueenii;saudi arabia;3
Chlamydotis macqueenii;morocco;2
Chlamydotis macqueenii;peru;2
Chlamydotis macqueenii;afghanistan;1
Chlamydotis macqueenii;brazil;1
Chlamydotis macqueenii;bulgaria;1
Chlamydotis macqueenii;ecuador;1
Chlamydotis macqueenii;iran;1
Chlamydotis macqueenii;kyrgyzstan;1
Chlamydotis macqueenii;mongolia;1
Chlamydotis macqueenii;niger;1
Chlamydotis macqueenii;russia;1
Chlamydotis macqueenii;switzerland;1
Chlamydotis macqueenii;turkey;1
Chlamydotis undulata;pakistan;73
Chlamydotis undulata;qatar;17
Chlamydotis undulata;saudi arabia;10
Chlamydotis undulata;greece;5
Chlamydotis undulata;syria;5
Chlamydotis undulata;lebanon;4
Chlamydotis undulata;france;3
Chlamydotis undulata;bahrain;2
Chlamydotis undulata;egypt;2
Chlamydotis undulata;iraq;2
Chlamydotis undulata;italy;2
Chlamydotis undulata;panama;2
Chlamydotis undulata;afghanistan;1
Chlamydotis undulata;albania;1
Chlamydotis undulata;croatia;1
Chlamydotis undulata;iran;1
Chlamydotis undulata;kazakhstan;1
Chlamydotis undulata;kuwait;1
Chlamydotis undulata;libya;1
Chlamydotis undulata;niger;1
Ciconia boyciana;china;21
Ciconia boyciana;japan;8
Ciconia boyciana;russia;1
Ciconia boyciana;singapore;1
Cnemaspis psychedelica;malaysia;1
Colinus virginianus ridgwayi;canada;1
Colinus virginianus ridgwayi;mexico;1
Cophotis ceylanica;sri lanka;23
Cophotis ceylanica;india;2
Cophotis ceylanica;botswana;1
Cophotis ceylanica;gabon;1
Cophotis ceylanica;israel;1
Cophotis ceylanica;kenya;1
Cophotis ceylanica;namibia;1
Cophotis ceylanica;niger;1
Cophotis ceylanica;nigeria;1
Cophotis ceylanica;south africa;1
Cophotis ceylanica;sudan;1
Cophotis ceylanica;syria;1
Cophotis ceylanica;zambia;1
Cotinga maculata;brazil;2
Cotinga maculata;argentina;1
Cotinga maculata;mauritius;1
Crax blumenbachii;brazil;8
Crax blumenbachii;colombia;2
Crax blumenbachii;china;1
Crax blumenbachii;mexico;1
Crax blumenbachii;panama;1
Crocodylus acutus;cuba;17
Crocodylus acutus;costa rica;7
Crocodylus acutus;jamaica;4
Crocodylus acutus;australia;3
Crocodylus acutus;argentina;1
Crocodylus acutus;bolivia;1
Crocodylus acutus;indonesia;1
Crocodylus acutus;panama;1
Crocodylus acutus;south africa;1
Crocodylus cataphractus;ghana;13
Crocodylus cataphractus;ivory coast;2
Crocodylus cataphractus;liberia;2
Crocodylus cataphractus;chad;1
Crocodylus cataphractus;gambia;1
Crocodylus cataphractus;india;1
Crocodylus cataphractus;nigeria;1
Crocodylus cataphractus;singapore;1
Crocodylus cataphractus;uganda;1
Crocodylus intermedius;venezuela;8
Crocodylus intermedius;colombia;7
Crocodylus intermedius;brazil;5
Crocodylus intermedius;ecuador;5
Crocodylus intermedius;peru;3
Crocodylus intermedius;canada;2
Crocodylus intermedius;india;1
Crocodylus intermedius;panama;1
Crocodylus mindorensis;china;13
Crocodylus mindorensis;malaysia;9
Crocodylus mindorensis;indonesia;8
Crocodylus mindorensis;philippines;5
Crocodylus mindorensis;russia;5
Crocodylus mindorensis;vietnam;5
Crocodylus mindorensis;mexico;3
Crocodylus mindorensis;thailand;3
Crocodylus mindorensis;australia;2
Crocodylus mindorensis;brazil;2
Crocodylus mindorensis;cambodia;2
Crocodylus mindorensis;india;2
Crocodylus mindorensis;kenya;2
Crocodylus mindorensis;japan;1
Crocodylus mindorensis;madagascar;1
Crocodylus mindorensis;new zealand;1
Crocodylus mindorensis;nigeria;1
Crocodylus mindorensis;norway;1
Crocodylus mindorensis;singapore;1
Crocodylus mindorensis;south africa;1
Crocodylus mindorensis;south korea;1
Crocodylus mindorensis;sri lanka;1
Crocodylus mindorensis;sudan;1
Crocodylus mindorensis;switzerland;1
Crocodylus mindorensis;tanzania;1
Crocodylus mindorensis;uganda;1
Crocodylus mindorensis;ukraine;1
Crocodylus moreletii;guatemala;9
Crocodylus moreletii;mexico;6
Crocodylus moreletii;australia;2
Crocodylus moreletii;hong kong;2
Crocodylus moreletii;canada;1
Crocodylus moreletii;el salvador;1
Crocodylus moreletii;indonesia;1
Crocodylus moreletii;ireland;1
Crocodylus moreletii;kenya;1
Crocodylus moreletii;montenegro;1
Crocodylus moreletii;tanzania;1
Crocodylus moreletii;thailand;1
Crocodylus moreletii;turkey;1
Crocodylus niloticus;china;29
Crocodylus niloticus;south africa;15
Crocodylus niloticus;egypt;6
Crocodylus niloticus;zimbabwe;5
Crocodylus niloticus;brazil;4
Crocodylus niloticus;kenya;4
Crocodylus niloticus;botswana;3
Crocodylus niloticus;ethiopia;3
Crocodylus niloticus;france;3
Crocodylus niloticus;norway;3
Crocodylus niloticus;taiwan;3
Crocodylus niloticus;zambia;3
Crocodylus niloticus;hong kong;2
Crocodylus niloticus;india;2
Crocodylus niloticus;kuwait;2
Crocodylus niloticus;uganda;2
Crocodylus niloticus;australia;1
Crocodylus niloticus;germany;1
Crocodylus niloticus;ghana;1
Crocodylus niloticus;indonesia;1
Crocodylus niloticus;japan;1
Crocodylus niloticus;malawi;1
Crocodylus niloticus;morocco;1
Crocodylus niloticus;namibia;1
Crocodylus niloticus;rwanda;1
Crocodylus niloticus;saudi arabia;1
Crocodylus niloticus;singapore;1
Crocodylus niloticus;somalia;1
Crocodylus niloticus;south korea;1
Crocodylus niloticus;sudan;1
Crocodylus niloticus;syria;1
Crocodylus niloticus;tanzania;1
Crocodylus niloticus;thailand;1
Crocodylus palustris;india;37
Crocodylus palustris;iran;20
Crocodylus palustris;pakistan;11
Crocodylus palustris;myanmar;7
Crocodylus palustris;bangladesh;6
Crocodylus palustris;sri lanka;6
Crocodylus palustris;australia;1
Crocodylus palustris;cuba;1
Crocodylus palustris;singapore;1
Crocodylus palustris;turkey;1
Crocodylus porosus;australia;20
Crocodylus porosus;singapore;15
Crocodylus porosus;malaysia;5
Crocodylus porosus;bangladesh;4
Crocodylus porosus;india;3
Crocodylus porosus;indonesia;1
Crocodylus rhombifer;cuba;44
Crocodylus rhombifer;bahamas;6
Crocodylus rhombifer;australia;1
Crocodylus rhombifer;india;1
Crocodylus rhombifer;indonesia;1
Crocodylus rhombifer;mexico;1
Crocodylus rhombifer;new zealand;1
Crocodylus rhombifer;panama;1
Crocodylus siamensis;cambodia;39
Crocodylus siamensis;vietnam;9
Crocodylus siamensis;china;7
Crocodylus siamensis;indonesia;7
Crocodylus siamensis;thailand;7
Crocodylus siamensis;myanmar;4
Crocodylus siamensis;hong kong;3
Crocodylus siamensis;malaysia;3
Crocodylus siamensis;india;2
Crocodylus siamensis;finland;1
Crocodylus siamensis;singapore;1
Crocodylus siamensis;zimbabwe;1
Crossoptilon crossoptilon;china;3
Cuora bourreti;vietnam;6
Cuora bourreti;china;1
Cuora bourreti;russia;1
Cyanopsitta spixii;brazil;33
Cyanopsitta spixii;china;4
Cyanopsitta spixii;australia;3
Cyanopsitta spixii;canada;3
Cyanopsitta spixii;indonesia;3
Cyanopsitta spixii;belgium;2
Cyanopsitta spixii;mexico;2
Cyanopsitta spixii;russia;2
Cyanopsitta spixii;cambodia;1
Cyanopsitta spixii;cameroon;1
Cyanopsitta spixii;germany;1
Cyanopsitta spixii;jordan;1
Cyanopsitta spixii;kenya;1
Cyanopsitta spixii;lebanon;1
Cyanopsitta spixii;malaysia;1
Cyanopsitta spixii;qatar;1
Cyanopsitta spixii;turkey;1
Cyanopsitta spixii;vietnam;1
Cyanoramphus novaezelandiae;new zealand;27
Cyanoramphus novaezelandiae;norway;1
Cyclura carinata;bahamas;1
Cyclura carinata;tanzania;1
Cyclura carinata;united kingdom;1
Cyclura collei;jamaica;47
Cyclura collei;kenya;10
Cyclura collei;slovenia;4
Cyclura collei;china;3
Cyclura collei;indonesia;3
Cyclura collei;france;2
Cyclura collei;india;2
Cyclura collei;new zealand;2
Cyclura collei;australia;1
Cyclura collei;bangladesh;1
Cyclura collei;ethiopia;1
Cyclura collei;iran;1
Cyclura collei;ireland;1
Cyclura collei;mexico;1
Cyclura collei;myanmar;1
Cyclura collei;portugal;1
Cyclura collei;singapore;1
Cyclura collei;south korea;1
Cyclura cornuta;france;2
Cyclura cornuta;bahamas;1
Cyclura cornuta;canada;1
Cyclura cornuta;chile;1
Cyclura cornuta;cuba;1
Cyclura cornuta;ecuador;1
Cyclura cornuta;indonesia;1
Cyclura cornuta;japan;1
Cyclura cornuta;palau;1
Cyclura cychlura;bahamas;11
Cyclura cychlura;haiti;2
Cyclura cychlura;greece;1
Cyclura cychlura;puerto rico;1
Cyclura lewisi;indonesia;2
Cyclura lewisi;cambodia;1
Cyclura lewisi;honduras;1
Cyclura lewisi;italy;1
Cyclura lewisi;lebanon;1
Cyclura lewisi;mexico;1
Cyclura lewisi;new zealand;1
Cyclura lewisi;panama;1
Cyclura lewisi;puerto rico;1
Cyclura lewisi;russia;1
Cyclura lewisi;united kingdom;1
Cyclura nubila;cuba;2
Cyclura pinguis;bahamas;1
Cyclura pinguis;indonesia;1
Cyclura pinguis;madagascar;1
Cyclura pinguis;taiwan;1
Cyclura ricordi;austria;1
Cyclura ricordi;germany;1
Cyclura stejnegeri;puerto rico;7
Dalbergia nigra;china;22
Dalbergia nigra;hong kong;12
Dalbergia nigra;zambia;9
Dalbergia nigra;brazil;4
Dalbergia nigra;india;2
Dalbergia nigra;indonesia;2
Dalbergia nigra;italy;2
Dalbergia nigra;russia;2
Dalbergia nigra;south africa;2
Dalbergia nigra;spain;2
Dalbergia nigra;tonga;2
Dalbergia nigra;australia;1
Dalbergia nigra;cuba;1
Dalbergia nigra;gambia;1
Dalbergia nigra;germany;1
Dalbergia nigra;kenya;1
Dalbergia nigra;malawi;1
Dalbergia nigra;mexico;1
Dalbergia nigra;netherlands;1
Dalbergia nigra;new zealand;1
Dalbergia nigra;portugal;1
Dalbergia nigra;saudi arabia;1
Dalbergia nigra;singapore;1
Dalbergia nigra;sweden;1
Dalbergia nigra;vietnam;1
Dalbergia nigra;zimbabwe;1
Dama dama mesopotamica;iran;126
Dama dama mesopotamica;yemen;5
Dama dama mesopotamica;china;3
Dama dama mesopotamica;india;3
Dama dama mesopotamica;germany;2
Dama dama mesopotamica;indonesia;2
Dama dama mesopotamica;japan;2
Dama dama mesopotamica;qatar;2
Dama dama mesopotamica;russia;2
Dama dama mesopotamica;turkey;2
Dama dama mesopotamica;australia;1
Dama dama mesopotamica;azerbaijan;1
Dama dama mesopotamica;belgium;1
Dama dama mesopotamica;brazil;1
Dama dama mesopotamica;kenya;1
Dama dama mesopotamica;kyrgyzstan;1
Dama dama mesopotamica;pakistan;1
Dama dama mesopotamica;portugal;1
Dama dama mesopotamica;saudi arabia;1
Dama dama mesopotamica;south africa;1
Dama dama mesopotamica;switzerland;1
Dama dama mesopotamica;syria;1
Dama dama mesopotamica;turkmenistan;1
Daubentonia madagascariensis;madagascar;8
Daubentonia madagascariensis;myanmar;5
Daubentonia madagascariensis;sweden;3
Daubentonia madagascariensis;afghanistan;1
Daubentonia madagascariensis;bangladesh;1
Dermochelys coriacea;thailand;31
Dermochelys coriacea;costa rica;11
Dermochelys coriacea;nigeria;11
Dermochelys coriacea;indonesia;8
Dermochelys coriacea;mexico;4
Dermochelys coriacea;nicaragua;4
Dermochelys coriacea;china;3
Dermochelys coriacea;hong kong;3
Dermochelys coriacea;canada;2
Dermochelys coriacea;ecuador;2
Dermochelys coriacea;guatemala;2
Dermochelys coriacea;argentina;1
Dermochelys coriacea;belgium;1
Dermochelys coriacea;brazil;1
Dermochelys coriacea;el salvador;1
Dermochelys coriacea;gabon;1
Dermochelys coriacea;malaysia;1
Dermochelys coriacea;new zealand;1
Dicerorhinus sumatrensis;indonesia;87
Dicerorhinus sumatrensis;malaysia;61
Dicerorhinus sumatrensis;south africa;9
Dicerorhinus sumatrensis;india;6
Dicerorhinus sumatrensis;myanmar;6
Dicerorhinus sumatrensis;singapore;6
Dicerorhinus sumatrensis;vietnam;4
Dicerorhinus sumatrensis;thailand;3
Dicerorhinus sumatrensis;bangladesh;2
Dicerorhinus sumatrensis;cambodia;2
Dicerorhinus sumatrensis;afghanistan;1
Dicerorhinus sumatrensis;brunei;1
Dicerorhinus sumatrensis;china;1
Dicerorhinus sumatrensis;france;1
Dicerorhinus sumatrensis;germany;1
Dicerorhinus sumatrensis;haiti;1
Dicerorhinus sumatrensis;iran;1
Dicerorhinus sumatrensis;new zealand;1
Dicerorhinus sumatrensis;zambia;1
Diceros bicornis;south africa;9
Diceros bicornis;tanzania;9
Diceros bicornis;kenya;6
Diceros bicornis;chad;4
Diceros bicornis;rwanda;4
Diceros bicornis;zimbabwe;4
Diceros bicornis;china;3
Diceros bicornis;malawi;3
Diceros bicornis;australia;1
Diceros bicornis;botswana;1
Diceros bicornis;hong kong;1
Diceros bicornis;japan;1
Diceros bicornis;russia;1
Diceros bicornis;singapore;1
Diceros bicornis;taiwan;1
Diceros bicornis;vietnam;1
Diceros bicornis;zambia;1
Ducula mindorensis;philippines;1
Dugong dugon;thailand;22
Dugong dugon;panama;9
Dugong dugon;india;7
Dugong dugon;madagascar;7
Dugong dugon;jamaica;5
Dugong dugon;australia;4
Dugong dugon;indonesia;4
Dugong dugon;japan;4
Dugong dugon;kenya;3
Dugong dugon;malaysia;3
Dugong dugon;egypt;2
Dugong dugon;iran;2
Dugong dugon;kuwait;2
Dugong dugon;russia;2
Dugong dugon;brazil;1
Dugong dugon;china;1
Dugong dugon;france;1
Dugong dugon;georgia;1
Dugong dugon;iraq;1
Dugong dugon;new zealand;1
Dugong dugon;pakistan;1
Dugong dugon;south africa;1
Dugong dugon;sri lanka;1
Dugong dugon;taiwan;1
Echinocereus schmollii;barbados;1
Echinocereus schmollii;germany;1
Elephas maximus;india;39
Elephas maximus;china;18
Elephas maximus;myanmar;15
Elephas maximus;cambodia;11
Elephas maximus;thailand;6
Elephas maximus;bangladesh;3
Elephas maximus;pakistan;3
Elephas maximus;argentina;2
Elephas maximus;belgium;2
Elephas maximus;brazil;2
Elephas maximus;botswana;1
Elephas maximus;colombia;1
Elephas maximus;japan;1
Elephas maximus;russia;1
Elephas maximus;south africa;1
Elephas maximus;sri lanka;1
Elephas maximus;sweden;1
Elephas maximus;uganda;1
Elephas maximus;zimbabwe;1
Encephalartos eugene-maraisii;south africa;1
Encephalartos natalensis;south africa;1
Encephalartos nubimontanus;indonesia;1
Encephalartos transvenosus;south africa;13
Encephalartos transvenosus;zimbabwe;5
Encephalartos transvenosus;india;2
Encephalartos transvenosus;botswana;1
Encephalartos transvenosus;china;1
Encephalartos transvenosus;egypt;1
Encephalartos transvenosus;indonesia;1
Encephalartos transvenosus;madagascar;1
Encephalartos transvenosus;tanzania;1
Encephalartos woodii;south africa;6
Encephalartos woodii;ireland;2
Encephalartos woodii;new zealand;1
Enhydra lutris nereis;canada;4
Enhydra lutris nereis;japan;4
Enhydra lutris nereis;cambodia;2
Enhydra lutris nereis;russia;2
Enhydra lutris nereis;china;1
Enhydra lutris nereis;costa rica;1
Enhydra lutris nereis;south africa;1
Epicrates inornatus;puerto rico;5
Epicrates inornatus;guam;1
Epicrates inornatus;mexico;1
Epicrates subflavus;jamaica;20
Epicrates subflavus;australia;3
Epicrates subflavus;barbados;2
Epicrates subflavus;china;2
Epicrates subflavus;bahamas;1
Epicrates subflavus;cuba;1
Epicrates subflavus;dominica;1
Epicrates subflavus;dominican republic;1
Epicrates subflavus;egypt;1
Epicrates subflavus;ghana;1
Epicrates subflavus;grenada;1
Epicrates subflavus;haiti;1
Epicrates subflavus;vietnam;1
Epioblasma florentina;mexico;1
Epioblasma florentina;peru;1
Equus africanus;india;13
Equus africanus;china;10
Equus africanus;ethiopia;9
Equus africanus;germany;8
Equus africanus;mexico;8
Equus africanus;israel;6
Equus africanus;egypt;4
Equus africanus;south africa;4
Equus africanus;brazil;3
Equus africanus;eritrea;2
Equus africanus;greece;2
Equus africanus;japan;2
Equus africanus;saudi arabia;2
Equus africanus;serbia;2
Equus africanus;somalia;2
Equus africanus;taiwan;2
Equus africanus;turkey;2
Equus africanus;australia;1
Equus africanus;france;1
Equus africanus;georgia;1
Equus africanus;hungary;1
Equus africanus;indonesia;1
Equus africanus;kenya;1
Equus africanus;libya;1
Equus africanus;niger;1
Equus africanus;russia;1
Equus africanus;singapore;1
Equus africanus;sudan;1
Equus africanus;tanzania;1
Equus grevyi;kenya;77
Equus grevyi;ethiopia;15
Equus grevyi;somalia;4
Equus grevyi;south africa;4
Equus grevyi;bangladesh;3
Equus grevyi;tanzania;3
Equus grevyi;nigeria;2
Equus grevyi;sudan;2
Equus grevyi;botswana;1
Equus grevyi;canada;1
Equus grevyi;djibouti;1
Equus grevyi;france;1
Equus grevyi;germany;1
Equus grevyi;myanmar;1
Equus grevyi;namibia;1
Equus grevyi;sweden;1
Equus grevyi;uganda;1
Equus grevyi;zambia;1
Equus grevyi;zimbabwe;1
Equus hemionus hemionus;china;5
Equus hemionus hemionus;mongolia;2
Equus hemionus hemionus;ethiopia;1
Equus hemionus hemionus;india;1
Equus hemionus hemionus;morocco;1
Equus hemionus hemionus;pakistan;1
Equus hemionus hemionus;russia;1
Equus hemionus hemionus;somalia;1
Equus hemionus khur;india;126
Equus hemionus khur;pakistan;11
Equus hemionus khur;brazil;2
Equus hemionus khur;australia;1
Equus hemionus khur;iran;1
Equus hemionus khur;iraq;1
Equus hemionus khur;japan;1
Equus hemionus khur;south korea;1
Equus hemionus khur;tonga;1
Equus przewalskii;china;27
Equus przewalskii;mongolia;21
Equus przewalskii;japan;12
Equus przewalskii;russia;12
Equus przewalskii;france;10
Equus przewalskii;kazakhstan;8
Equus przewalskii;lebanon;3
Equus przewalskii;germany;2
Equus przewalskii;ukraine;2
Equus przewalskii;austria;1
Equus przewalskii;bahrain;1
Equus przewalskii;belarus;1
Equus przewalskii;canada;1
Equus przewalskii;georgia;1
Equus przewalskii;hungary;1
Equus przewalskii;indonesia;1
Equus przewalskii;iran;1
Equus przewalskii;madagascar;1
Equus przewalskii;new zealand;1
Equus przewalskii;panama;1
Equus przewalskii;qatar;1
Equus przewalskii;syria;1
Equus przewalskii;uzbekistan;1
Eretmochelys imbricata;indonesia;26
Eretmochelys imbricata;japan;24
Eretmochelys imbricata;singapore;21
Eretmochelys imbricata;china;15
Eretmochelys imbricata;malaysia;12
Eretmochelys imbricata;jamaica;10
Eretmochelys imbricata;vietnam;10
Eretmochelys imbricata;sri lanka;6
Eretmochelys imbricata;india;5
Eretmochelys imbricata;nicaragua;4
Eretmochelys imbricata;brazil;3
Eretmochelys imbricata;hong kong;3
Eretmochelys imbricata;costa rica;2
Eretmochelys imbricata;france;2
Eretmochelys imbricata;south korea;2
Eretmochelys imbricata;taiwan;2
Eretmochelys imbricata;australia;1
Eretmochelys imbricata;bahamas;1
Eretmochelys imbricata;georgia;1
Eretmochelys imbricata;honduras;1
Eretmochelys imbricata;italy;1
Eretmochelys imbricata;netherlands;1
Eretmochelys imbricata;peru;1
Eretmochelys imbricata;thailand;1
Eschrichtius robustus;mexico;22
Eschrichtius robustus;canada;2
Eschrichtius robustus;belarus;1
Eschrichtius robustus;brazil;1
Eschrichtius robustus;ecuador;1
Eschrichtius robustus;indonesia;1
Eschrichtius robustus;new zealand;1
Eschrichtius robustus;peru;1
Escobaria sneedii;mexico;1
Eubalaena australis;new zealand;19
Eubalaena australis;australia;13
Eubalaena australis;argentina;5
Eubalaena australis;south africa;2
Eubalaena australis;brazil;1
Eubalaena australis;canada;1
Eubalaena australis;georgia;1
Eubalaena australis;japan;1
Eubalaena australis;norway;1
Eubalaena australis;peru;1
Eubalaena glacialis;canada;20
Eubalaena glacialis;georgia;13
Eubalaena glacialis;japan;6
Eubalaena glacialis;kenya;3
Eubalaena glacialis;mexico;3
Eubalaena glacialis;argentina;1
Eubalaena glacialis;australia;1
Eubalaena glacialis;china;1
Eubalaena glacialis;france;1
Eubalaena glacialis;russia;1
Eubalaena glacialis;south africa;1
Eubalaena glacialis;spain;1
Eubalaena glacialis;tanzania;1
Eubalaena japonica;canada;4
Eubalaena japonica;australia;2
Eubalaena japonica;mexico;2
Eubalaena japonica;indonesia;1
Eubalaena japonica;iraq;1
Eubalaena japonica;peru;1
Eubalaena japonica;russia;1
Eubalaena japonica;thailand;1
Eulemur albifrons;madagascar;6
Eulemur albifrons;ireland;1
Eulemur coronatus;madagascar;33
Eulemur coronatus;germany;20
Eulemur coronatus;china;13
Eulemur coronatus;australia;7
Eulemur coronatus;hungary;7
Eulemur coronatus;poland;7
Eulemur coronatus;france;5
Eulemur coronatus;austria;3
Eulemur coronatus;netherlands;3
Eulemur coronatus;canada;2
Eulemur coronatus;colombia;2
Eulemur coronatus;indonesia;2
Eulemur coronatus;japan;2
Eulemur coronatus;malaysia;2
Eulemur coronatus;mexico;2
Eulemur coronatus;spain;2
Eulemur coronatus;argentina;1
Eulemur coronatus;belgium;1
Eulemur coronatus;brazil;1
Eulemur coronatus;croatia;1
Eulemur coronatus;greece;1
Eulemur coronatus;honduras;1
Eulemur coronatus;hong kong;1
Eulemur coronatus;iceland;1
Eulemur coronatus;india;1
Eulemur coronatus;israel;1
Eulemur coronatus;italy;1
Eulemur coronatus;kenya;1
Eulemur coronatus;lebanon;1
Eulemur coronatus;malta;1
Eulemur coronatus;singapore;1
Eulemur coronatus;switzerland;1
Eulemur coronatus;taiwan;1
Eulemur coronatus;uganda;1
Eulemur coronatus;united kingdom;1
Eulemur coronatus;yemen;1
Eulemur fulvus;madagascar;30
Eulemur fulvus;france;6
Eulemur fulvus;india;3
Eulemur fulvus;brazil;2
Eulemur fulvus;bahamas;1
Eulemur fulvus;china;1
Eulemur fulvus;germany;1
Eulemur fulvus;indonesia;1
Eulemur fulvus;israel;1
Eulemur fulvus;japan;1
Eulemur fulvus;malaysia;1
Eulemur fulvus;russia;1
Eulemur fulvus;singapore;1
Eulemur fulvus;taiwan;1
Eulemur macaco;madagascar;19
Eulemur macaco;china;2
Eulemur macaco;costa rica;2
Eulemur macaco;hong kong;1
Eulemur macaco;india;1
Eulemur macaco;myanmar;1
Eulemur macaco;netherlands;1
Eulemur macaco;south africa;1
Eulemur mongoz;australia;5
Eulemur mongoz;belgium;1
Eulemur mongoz;china;1
Eulemur rubriventer;indonesia;3
Eulemur rubriventer;croatia;1
Eulemur rubriventer;india;1
Eulemur rubriventer;kenya;1
Eulemur rubriventer;uganda;1
Eulemur rufus;madagascar;3
Falco jugger;india;1
Falco pelegrinoides;israel;15
Falco pelegrinoides;senegal;2
Falco pelegrinoides;india;1
Falco pelegrinoides;ireland;1
Falco pelegrinoides;lebanon;1
Falco pelegrinoides;syria;1
Falco peregrinus;russia;4
Falco peregrinus;south africa;4
Falco peregrinus;brazil;3
Falco peregrinus;germany;2
Falco peregrinus;india;2
Falco peregrinus;pakistan;2
Falco peregrinus;china;1
Falco peregrinus;hong kong;1
Falco peregrinus;sweden;1
Falco punctatus;mauritius;65
Falco punctatus;china;10
Falco punctatus;iran;8
Falco punctatus;brazil;5
Falco punctatus;egypt;4
Falco punctatus;morocco;4
Falco punctatus;south africa;4
Falco punctatus;uganda;4
Falco punctatus;russia;3
Falco punctatus;pakistan;2
Falco punctatus;afghanistan;1
Falco punctatus;france;1
Falco punctatus;hong kong;1
Falco punctatus;india;1
Falco punctatus;indonesia;1
Falco punctatus;israel;1
Falco punctatus;kazakhstan;1
Falco punctatus;new zealand;1
Falco punctatus;rwanda;1
Falco punctatus;saudi arabia;1
Falco punctatus;swaziland;1
Falco punctatus;zimbabwe;1
Falco rusticolus;italy;4
Falco rusticolus;ireland;3
Falco rusticolus;qatar;3
Falco rusticolus;bangladesh;2
Falco rusticolus;germany;2
Falco rusticolus;gibraltar;2
Falco rusticolus;india;2
Falco rusticolus;kuwait;2
Falco rusticolus;south africa;2
Falco rusticolus;spain;2
Falco rusticolus;azerbaijan;1
Falco rusticolus;bahrain;1
Falco rusticolus;belgium;1
Falco rusticolus;egypt;1
Falco rusticolus;finland;1
Falco rusticolus;france;1
Falco rusticolus;georgia;1
Falco rusticolus;guatemala;1
Falco rusticolus;guernsey;1
Falco rusticolus;haiti;1
Falco rusticolus;hungary;1
Falco rusticolus;iran;1
Falco rusticolus;iraq;1
Falco rusticolus;japan;1
Falco rusticolus;malawi;1
Falco rusticolus;malta;1
Falco rusticolus;netherlands;1
Falco rusticolus;norway;1
Falco rusticolus;pakistan;1
Falco rusticolus;portugal;1
Falco rusticolus;russia;1
Falco rusticolus;south sudan;1
Falco rusticolus;sri lanka;1
Falco rusticolus;sweden;1
Falco rusticolus;syria;1
Falco rusticolus;united kingdom;1
Falco rusticolus;zambia;1
Falco rusticolus;zimbabwe;1
Felis nigripes;south africa;19
Felis nigripes;australia;4
Felis nigripes;peru;3
Felis nigripes;bolivia;2
Felis nigripes;canada;2
Felis nigripes;costa rica;2
Felis nigripes;germany;2
Felis nigripes;honduras;2
Felis nigripes;russia;2
Felis nigripes;bangladesh;1
Felis nigripes;barbados;1
Felis nigripes;botswana;1
Felis nigripes;china;1
Felis nigripes;colombia;1
Felis nigripes;france;1
Felis nigripes;mexico;1
Felis nigripes;sri lanka;1
Felis nigripes;switzerland;1
Felis nigripes;tanzania;1
Fitzroya cupressoides;argentina;9
Fitzroya cupressoides;australia;1
Fitzroya cupressoides;croatia;1
Fitzroya cupressoides;mexico;1
Fitzroya cupressoides;morocco;1
Fitzroya cupressoides;portugal;1
Fregata andrewsi;australia;6
Fregata andrewsi;singapore;2
Fregata andrewsi;brazil;1
Fregata andrewsi;indonesia;1
Fregata andrewsi;new zealand;1
Fregata andrewsi;philippines;1
Gallirallus sylvestris;australia;21
Gallirallus sylvestris;new zealand;5
Gallirallus sylvestris;indonesia;2
Gallirallus sylvestris;china;1
Gallirallus sylvestris;mauritius;1
Gallirallus sylvestris;panama;1
Gallotia simonyi;spain;1
Gavialis gangeticus;india;60
Gavialis gangeticus;pakistan;13
Gavialis gangeticus;bangladesh;7
Gavialis gangeticus;china;7
Gavialis gangeticus;australia;6
Gavialis gangeticus;brazil;4
Gavialis gangeticus;cambodia;4
Gavialis gangeticus;colombia;4
Gavialis gangeticus;venezuela;4
Gavialis gangeticus;france;3
Gavialis gangeticus;nepal;3
Gavialis gangeticus;afghanistan;2
Gavialis gangeticus;germany;2
Gavialis gangeticus;myanmar;2
Gavialis gangeticus;peru;2
Gavialis gangeticus;bhutan;1
Gavialis gangeticus;indonesia;1
Gavialis gangeticus;japan;1
Gavialis gangeticus;kazakhstan;1
Gavialis gangeticus;mauritius;1
Gavialis gangeticus;netherlands;1
Gavialis gangeticus;russia;1
Gavialis gangeticus;saudi arabia;1
Gavialis gangeticus;singapore;1
Gavialis gangeticus;south africa;1
Gavialis gangeticus;south korea;1
Gavialis gangeticus;sudan;1
Gavialis gangeticus;switzerland;1
Gavialis gangeticus;thailand;1
Gavialis gangeticus;turkey;1
Gavialis gangeticus;uzbekistan;1
Gavialis gangeticus;vietnam;1
Gazella cuvieri;saudi arabia;5
Gazella cuvieri;jordan;2
Gazella cuvieri;tanzania;2
Gazella cuvieri;yemen;2
Gazella cuvieri;bangladesh;1
Gazella cuvieri;egypt;1
Gazella cuvieri;iraq;1
Gazella leptoceros;egypt;16
Gazella leptoceros;saudi arabia;8
Gazella leptoceros;niger;5
Gazella leptoceros;belgium;2
Gazella leptoceros;iraq;2
Gazella leptoceros;jordan;2
Gazella leptoceros;libya;2
Gazella leptoceros;yemen;2
Gazella leptoceros;algeria;1
Gazella leptoceros;australia;1
Gazella leptoceros;france;1
Gazella leptoceros;new zealand;1
