name;date;views;datetime;scientific_name
Physeter_macrocephalus;20150701;253;2015-07-01;Physeter macrocephalus
Physeter_macrocephalus;20150801;215;2015-08-01;Physeter macrocephalus
Physeter_macrocephalus;20150901;230;2015-09-01;Physeter macrocephalus
Physeter_macrocephalus;20151001;171;2015-10-01;Physeter macrocephalus
Physeter_macrocephalus;20151101;212;2015-11-01;Physeter macrocephalus
Physeter_macrocephalus;20151201;226;2015-12-01;Physeter macrocephalus
Physeter_macrocephalus;20160101;227;2016-01-01;Physeter macrocephalus
Physeter_macrocephalus;20160201;186;2016-02-01;Physeter macrocephalus
Physeter_macrocephalus;20160301;220;2016-03-01;Physeter macrocephalus
Physeter_macrocephalus;20160401;233;2016-04-01;Physeter macrocephalus
Physeter_macrocephalus;20160501;196;2016-05-01;Physeter macrocephalus
Physeter_macrocephalus;20160601;193;2016-06-01;Physeter macrocephalus
Physeter_macrocephalus;20160701;176;2016-07-01;Physeter macrocephalus
Physeter_macrocephalus;20160801;195;2016-08-01;Physeter macrocephalus
Physeter_macrocephalus;20160901;198;2016-09-01;Physeter macrocephalus
Physeter_macrocephalus;20161001;181;2016-10-01;Physeter macrocephalus
Physeter_macrocephalus;20161101;156;2016-11-01;Physeter macrocephalus
Physeter_macrocephalus;20161201;146;2016-12-01;Physeter macrocephalus
Physeter_macrocephalus;20170101;186;2017-01-01;Physeter macrocephalus
Physeter_macrocephalus;20170201;175;2017-02-01;Physeter macrocephalus
Physeter_macrocephalus;20170301;204;2017-03-01;Physeter macrocephalus
Physeter_macrocephalus;20170401;305;2017-04-01;Physeter macrocephalus
Physeter_macrocephalus;20170501;473;2017-05-01;Physeter macrocephalus
Physeter_macrocephalus;20170601;173;2017-06-01;Physeter macrocephalus
Physeter_macrocephalus;20170701;169;2017-07-01;Physeter macrocephalus
Physeter_macrocephalus;20170801;164;2017-08-01;Physeter macrocephalus
Physeter_macrocephalus;20170901;141;2017-09-01;Physeter macrocephalus
Physeter_macrocephalus;20171001;189;2017-10-01;Physeter macrocephalus
Physeter_macrocephalus;20171101;167;2017-11-01;Physeter macrocephalus
Physeter_macrocephalus;20171201;108;2017-12-01;Physeter macrocephalus
Physeter_macrocephalus;20180101;118;2018-01-01;Physeter macrocephalus
Physeter_macrocephalus;20180201;106;2018-02-01;Physeter macrocephalus
Physeter_macrocephalus;20180301;82;2018-03-01;Physeter macrocephalus
Physeter_macrocephalus;20180401;128;2018-04-01;Physeter macrocephalus
Physeter_macrocephalus;20180501;125;2018-05-01;Physeter macrocephalus
Physeter_macrocephalus;20180601;127;2018-06-01;Physeter macrocephalus
Physeter_macrocephalus;20180701;293;2018-07-01;Physeter macrocephalus
Physeter_macrocephalus;20180801;132;2018-08-01;Physeter macrocephalus
Physeter_macrocephalus;20180901;138;2018-09-01;Physeter macrocephalus
Physeter_macrocephalus;20181001;114;2018-10-01;Physeter macrocephalus
Physeter_macrocephalus;20181101;140;2018-11-01;Physeter macrocephalus
Physeter_macrocephalus;20181201;165;2018-12-01;Physeter macrocephalus
Physeter_macrocephalus;20190101;146;2019-01-01;Physeter macrocephalus
Physeter_macrocephalus;20190201;133;2019-02-01;Physeter macrocephalus
Physeter_macrocephalus;20190301;180;2019-03-01;Physeter macrocephalus
Physeter_macrocephalus;20190401;113;2019-04-01;Physeter macrocephalus
Physeter_macrocephalus;20190501;145;2019-05-01;Physeter macrocephalus
Physeter_macrocephalus;20190601;110;2019-06-01;Physeter macrocephalus
Physeter_macrocephalus;20190701;121;2019-07-01;Physeter macrocephalus
Physeter_macrocephalus;20190801;145;2019-08-01;Physeter macrocephalus
Physeter_macrocephalus;20190901;104;2019-09-01;Physeter macrocephalus
Physeter_macrocephalus;20191001;142;2019-10-01;Physeter macrocephalus
Physeter_macrocephalus;20191101;135;2019-11-01;Physeter macrocephalus
Physeter_macrocephalus;20191201;102;2019-12-01;Physeter macrocephalus
Physeter_macrocephalus;20200101;134;2020-01-01;Physeter macrocephalus
Physeter_macrocephalus;20200201;112;2020-02-01;Physeter macrocephalus
Physeter_macrocephalus;20200301;181;2020-03-01;Physeter macrocephalus
Physeter_macrocephalus;20200401;134;2020-04-01;Physeter macrocephalus
Physeter_macrocephalus;20200501;170;2020-05-01;Physeter macrocephalus
Physeter_macrocephalus;20200601;121;2020-06-01;Physeter macrocephalus
Physeter_macrocephalus;20200701;111;2020-07-01;Physeter macrocephalus
Physeter_macrocephalus;20200801;137;2020-08-01;Physeter macrocephalus
Physeter_macrocephalus;20200901;114;2020-09-01;Physeter macrocephalus
Physeter_macrocephalus;20201001;102;2020-10-01;Physeter macrocephalus
Physeter_macrocephalus;20201101;125;2020-11-01;Physeter macrocephalus
Physeter_macrocephalus;20201201;118;2020-12-01;Physeter macrocephalus
Pongo_pygmaeus;20150701;436;2015-07-01;Pongo pygmaeus
Pongo_pygmaeus;20150801;669;2015-08-01;Pongo pygmaeus
Pongo_pygmaeus;20150901;549;2015-09-01;Pongo pygmaeus
Pongo_pygmaeus;20151001;257;2015-10-01;Pongo pygmaeus
Pongo_pygmaeus;20151101;147;2015-11-01;Pongo pygmaeus
Pongo_pygmaeus;20151201;142;2015-12-01;Pongo pygmaeus
Pongo_pygmaeus;20160101;172;2016-01-01;Pongo pygmaeus
Pongo_pygmaeus;20160201;190;2016-02-01;Pongo pygmaeus
Pongo_pygmaeus;20160301;191;2016-03-01;Pongo pygmaeus
Pongo_pygmaeus;20160401;159;2016-04-01;Pongo pygmaeus
Pongo_pygmaeus;20160501;191;2016-05-01;Pongo pygmaeus
Pongo_pygmaeus;20160601;147;2016-06-01;Pongo pygmaeus
Pongo_pygmaeus;20160701;468;2016-07-01;Pongo pygmaeus
Pongo_pygmaeus;20160801;542;2016-08-01;Pongo pygmaeus
Pongo_pygmaeus;20160901;712;2016-09-01;Pongo pygmaeus
Pongo_pygmaeus;20161001;496;2016-10-01;Pongo pygmaeus
Pongo_pygmaeus;20161101;439;2016-11-01;Pongo pygmaeus
Pongo_pygmaeus;20161201;533;2016-12-01;Pongo pygmaeus
Pongo_pygmaeus;20170101;546;2017-01-01;Pongo pygmaeus
Pongo_pygmaeus;20170201;550;2017-02-01;Pongo pygmaeus
Pongo_pygmaeus;20170301;702;2017-03-01;Pongo pygmaeus
Pongo_pygmaeus;20170401;551;2017-04-01;Pongo pygmaeus
Pongo_pygmaeus;20170501;578;2017-05-01;Pongo pygmaeus
Pongo_pygmaeus;20170601;446;2017-06-01;Pongo pygmaeus
Pongo_pygmaeus;20170701;515;2017-07-01;Pongo pygmaeus
Pongo_pygmaeus;20170801;467;2017-08-01;Pongo pygmaeus
Pongo_pygmaeus;20170901;387;2017-09-01;Pongo pygmaeus
Pongo_pygmaeus;20171001;414;2017-10-01;Pongo pygmaeus
Pongo_pygmaeus;20171101;702;2017-11-01;Pongo pygmaeus
Pongo_pygmaeus;20171201;570;2017-12-01;Pongo pygmaeus
Pongo_pygmaeus;20180101;721;2018-01-01;Pongo pygmaeus
Pongo_pygmaeus;20180201;637;2018-02-01;Pongo pygmaeus
Pongo_pygmaeus;20180301;901;2018-03-01;Pongo pygmaeus
Pongo_pygmaeus;20180401;610;2018-04-01;Pongo pygmaeus
Pongo_pygmaeus;20180501;561;2018-05-01;Pongo pygmaeus
Pongo_pygmaeus;20180601;472;2018-06-01;Pongo pygmaeus
Pongo_pygmaeus;20180701;572;2018-07-01;Pongo pygmaeus
Pongo_pygmaeus;20180801;529;2018-08-01;Pongo pygmaeus
Pongo_pygmaeus;20180901;481;2018-09-01;Pongo pygmaeus
Pongo_pygmaeus;20181001;504;2018-10-01;Pongo pygmaeus
Pongo_pygmaeus;20181101;552;2018-11-01;Pongo pygmaeus
Pongo_pygmaeus;20181201;507;2018-12-01;Pongo pygmaeus
Pongo_pygmaeus;20190101;468;2019-01-01;Pongo pygmaeus
Pongo_pygmaeus;20190201;476;2019-02-01;Pongo pygmaeus
Pongo_pygmaeus;20190301;455;2019-03-01;Pongo pygmaeus
Pongo_pygmaeus;20190401;556;2019-04-01;Pongo pygmaeus
Pongo_pygmaeus;20190501;437;2019-05-01;Pongo pygmaeus
Pongo_pygmaeus;20190601;390;2019-06-01;Pongo pygmaeus
Pongo_pygmaeus;20190701;396;2019-07-01;Pongo pygmaeus
Pongo_pygmaeus;20190801;439;2019-08-01;Pongo pygmaeus
Pongo_pygmaeus;20190901;401;2019-09-01;Pongo pygmaeus
Pongo_pygmaeus;20191001;276;2019-10-01;Pongo pygmaeus
Pongo_pygmaeus;20191101;295;2019-11-01;Pongo pygmaeus
Pongo_pygmaeus;20191201;206;2019-12-01;Pongo pygmaeus
Pongo_pygmaeus;20200101;259;2020-01-01;Pongo pygmaeus
Pongo_pygmaeus;20200201;301;2020-02-01;Pongo pygmaeus
Pongo_pygmaeus;20200301;257;2020-03-01;Pongo pygmaeus
Pongo_pygmaeus;20200401;296;2020-04-01;Pongo pygmaeus
Pongo_pygmaeus;20200501;279;2020-05-01;Pongo pygmaeus
Pongo_pygmaeus;20200601;201;2020-06-01;Pongo pygmaeus
Pongo_pygmaeus;20200701;212;2020-07-01;Pongo pygmaeus
Pongo_pygmaeus;20200801;223;2020-08-01;Pongo pygmaeus
Pongo_pygmaeus;20200901;210;2020-09-01;Pongo pygmaeus
Pongo_pygmaeus;20201001;220;2020-10-01;Pongo pygmaeus
Pongo_pygmaeus;20201101;215;2020-11-01;Pongo pygmaeus
Pongo_pygmaeus;20201201;180;2020-12-01;Pongo pygmaeus
Leopardus_pardalis;20150701;352;2015-07-01;Leopardus pardalis
Leopardus_pardalis;20150801;222;2015-08-01;Leopardus pardalis
Leopardus_pardalis;20150901;188;2015-09-01;Leopardus pardalis
Leopardus_pardalis;20151001;260;2015-10-01;Leopardus pardalis
Leopardus_pardalis;20151101;366;2015-11-01;Leopardus pardalis
Leopardus_pardalis;20151201;353;2015-12-01;Leopardus pardalis
Leopardus_pardalis;20160101;425;2016-01-01;Leopardus pardalis
Leopardus_pardalis;20160201;384;2016-02-01;Leopardus pardalis
Leopardus_pardalis;20160301;417;2016-03-01;Leopardus pardalis
Leopardus_pardalis;20160401;396;2016-04-01;Leopardus pardalis
Leopardus_pardalis;20160501;425;2016-05-01;Leopardus pardalis
Leopardus_pardalis;20160601;332;2016-06-01;Leopardus pardalis
Leopardus_pardalis;20160701;345;2016-07-01;Leopardus pardalis
Leopardus_pardalis;20160801;333;2016-08-01;Leopardus pardalis
Leopardus_pardalis;20160901;373;2016-09-01;Leopardus pardalis
Leopardus_pardalis;20161001;310;2016-10-01;Leopardus pardalis
Leopardus_pardalis;20161101;350;2016-11-01;Leopardus pardalis
Leopardus_pardalis;20161201;364;2016-12-01;Leopardus pardalis
Leopardus_pardalis;20170101;399;2017-01-01;Leopardus pardalis
Leopardus_pardalis;20170201;366;2017-02-01;Leopardus pardalis
Leopardus_pardalis;20170301;426;2017-03-01;Leopardus pardalis
Leopardus_pardalis;20170401;494;2017-04-01;Leopardus pardalis
Leopardus_pardalis;20170501;511;2017-05-01;Leopardus pardalis
Leopardus_pardalis;20170601;528;2017-06-01;Leopardus pardalis
Leopardus_pardalis;20170701;434;2017-07-01;Leopardus pardalis
Leopardus_pardalis;20170801;427;2017-08-01;Leopardus pardalis
Leopardus_pardalis;20170901;455;2017-09-01;Leopardus pardalis
Leopardus_pardalis;20171001;411;2017-10-01;Leopardus pardalis
Leopardus_pardalis;20171101;476;2017-11-01;Leopardus pardalis
Leopardus_pardalis;20171201;462;2017-12-01;Leopardus pardalis
Leopardus_pardalis;20180101;600;2018-01-01;Leopardus pardalis
Leopardus_pardalis;20180201;437;2018-02-01;Leopardus pardalis
Leopardus_pardalis;20180301;527;2018-03-01;Leopardus pardalis
Leopardus_pardalis;20180401;439;2018-04-01;Leopardus pardalis
Leopardus_pardalis;20180501;362;2018-05-01;Leopardus pardalis
Leopardus_pardalis;20180601;382;2018-06-01;Leopardus pardalis
Leopardus_pardalis;20180701;441;2018-07-01;Leopardus pardalis
Leopardus_pardalis;20180801;406;2018-08-01;Leopardus pardalis
Leopardus_pardalis;20180901;341;2018-09-01;Leopardus pardalis
Leopardus_pardalis;20181001;399;2018-10-01;Leopardus pardalis
Leopardus_pardalis;20181101;405;2018-11-01;Leopardus pardalis
Leopardus_pardalis;20181201;449;2018-12-01;Leopardus pardalis
Leopardus_pardalis;20190101;506;2019-01-01;Leopardus pardalis
Leopardus_pardalis;20190201;504;2019-02-01;Leopardus pardalis
Leopardus_pardalis;20190301;423;2019-03-01;Leopardus pardalis
Leopardus_pardalis;20190401;196;2019-04-01;Leopardus pardalis
Leopardus_pardalis;20190501;171;2019-05-01;Leopardus pardalis
Leopardus_pardalis;20190601;120;2019-06-01;Leopardus pardalis
Leopardus_pardalis;20190701;163;2019-07-01;Leopardus pardalis
Leopardus_pardalis;20190801;151;2019-08-01;Leopardus pardalis
Leopardus_pardalis;20190901;167;2019-09-01;Leopardus pardalis
Leopardus_pardalis;20191001;157;2019-10-01;Leopardus pardalis
Leopardus_pardalis;20191101;200;2019-11-01;Leopardus pardalis
Leopardus_pardalis;20191201;155;2019-12-01;Leopardus pardalis
Leopardus_pardalis;20200101;221;2020-01-01;Leopardus pardalis
Leopardus_pardalis;20200201;178;2020-02-01;Leopardus pardalis
Leopardus_pardalis;20200301;220;2020-03-01;Leopardus pardalis
Leopardus_pardalis;20200401;199;2020-04-01;Leopardus pardalis
Leopardus_pardalis;20200501;180;2020-05-01;Leopardus pardalis
Leopardus_pardalis;20200601;176;2020-06-01;Leopardus pardalis
Leopardus_pardalis;20200701;148;2020-07-01;Leopardus pardalis
Leopardus_pardalis;20200801;183;2020-08-01;Leopardus pardalis
Leopardus_pardalis;20200901;136;2020-09-01;Leopardus pardalis
Leopardus_pardalis;20201001;156;2020-10-01;Leopardus pardalis
Leopardus_pardalis;20201101;171;2020-11-01;Leopardus pardalis
Leopardus_pardalis;20201201;198;2020-12-01;Leopardus pardalis
Manis_tricuspis;20150701;10;2015-07-01;Manis tricuspis
Manis_tricuspis;20150801;18;2015-08-01;Manis tricuspis
Manis_tricuspis;20150901;14;2015-09-01;Manis tricuspis
Manis_tricuspis;20151001;8;2015-10-01;Manis tricuspis
Manis_tricuspis;20151101;9;2015-11-01;Manis tricuspis
Manis_tricuspis;20151201;13;2015-12-01;Manis tricuspis
Manis_tricuspis;20160101;11;2016-01-01;Manis tricuspis
Manis_tricuspis;20160201;15;2016-02-01;Manis tricuspis
Manis_tricuspis;20160301;8;2016-03-01;Manis tricuspis
Manis_tricuspis;20160401;13;2016-04-01;Manis tricuspis
Manis_tricuspis;20160501;17;2016-05-01;Manis tricuspis
Manis_tricuspis;20160601;13;2016-06-01;Manis tricuspis
Manis_tricuspis;20160701;9;2016-07-01;Manis tricuspis
Manis_tricuspis;20160801;9;2016-08-01;Manis tricuspis
Manis_tricuspis;20160901;6;2016-09-01;Manis tricuspis
Manis_tricuspis;20161001;12;2016-10-01;Manis tricuspis
Manis_tricuspis;20161101;11;2016-11-01;Manis tricuspis
Manis_tricuspis;20161201;9;2016-12-01;Manis tricuspis
Manis_tricuspis;20170101;12;2017-01-01;Manis tricuspis
Manis_tricuspis;20170201;12;2017-02-01;Manis tricuspis
Manis_tricuspis;20170301;12;2017-03-01;Manis tricuspis
Manis_tricuspis;20170401;7;2017-04-01;Manis tricuspis
Manis_tricuspis;20170501;4;2017-05-01;Manis tricuspis
Manis_tricuspis;20170601;11;2017-06-01;Manis tricuspis
Manis_tricuspis;20170701;6;2017-07-01;Manis tricuspis
Manis_tricuspis;20170801;19;2017-08-01;Manis tricuspis
Manis_tricuspis;20170901;9;2017-09-01;Manis tricuspis
Manis_tricuspis;20171001;4;2017-10-01;Manis tricuspis
Manis_tricuspis;20171101;15;2017-11-01;Manis tricuspis
Manis_tricuspis;20171201;10;2017-12-01;Manis tricuspis
Manis_tricuspis;20180101;11;2018-01-01;Manis tricuspis
Manis_tricuspis;20180201;14;2018-02-01;Manis tricuspis
Manis_tricuspis;20180301;12;2018-03-01;Manis tricuspis
Manis_tricuspis;20180401;7;2018-04-01;Manis tricuspis
Manis_tricuspis;20180501;14;2018-05-01;Manis tricuspis
Manis_tricuspis;20180601;8;2018-06-01;Manis tricuspis
Manis_tricuspis;20180701;14;2018-07-01;Manis tricuspis
Manis_tricuspis;20180801;23;2018-08-01;Manis tricuspis
Manis_tricuspis;20180901;17;2018-09-01;Manis tricuspis
Manis_tricuspis;20181001;11;2018-10-01;Manis tricuspis
Manis_tricuspis;20181101;13;2018-11-01;Manis tricuspis
Manis_tricuspis;20181201;18;2018-12-01;Manis tricuspis
Manis_tricuspis;20190101;9;2019-01-01;Manis tricuspis
Manis_tricuspis;20190201;24;2019-02-01;Manis tricuspis
Manis_tricuspis;20190301;10;2019-03-01;Manis tricuspis
Manis_tricuspis;20190401;9;2019-04-01;Manis tricuspis
Manis_tricuspis;20190501;36;2019-05-01;Manis tricuspis
Manis_tricuspis;20190601;16;2019-06-01;Manis tricuspis
Manis_tricuspis;20190701;14;2019-07-01;Manis tricuspis
Manis_tricuspis;20190801;18;2019-08-01;Manis tricuspis
Manis_tricuspis;20190901;12;2019-09-01;Manis tricuspis
Manis_tricuspis;20191001;6;2019-10-01;Manis tricuspis
Manis_tricuspis;20191101;11;2019-11-01;Manis tricuspis
Manis_tricuspis;20191201;10;2019-12-01;Manis tricuspis
Manis_tricuspis;20200101;12;2020-01-01;Manis tricuspis
Manis_tricuspis;20200201;16;2020-02-01;Manis tricuspis
Manis_tricuspis;20200301;8;2020-03-01;Manis tricuspis
Manis_tricuspis;20200401;13;2020-04-01;Manis tricuspis
Manis_tricuspis;20200501;24;2020-05-01;Manis tricuspis
Manis_tricuspis;20200601;12;2020-06-01;Manis tricuspis
Manis_tricuspis;20200701;10;2020-07-01;Manis tricuspis
Manis_tricuspis;20200801;5;2020-08-01;Manis tricuspis
Manis_tricuspis;20200901;8;2020-09-01;Manis tricuspis
Manis_tricuspis;20201001;15;2020-10-01;Manis tricuspis
Manis_tricuspis;20201101;14;2020-11-01;Manis tricuspis
Manis_tricuspis;20201201;8;2020-12-01;Manis tricuspis
Semnopithecus_entellus;20150701;78;2015-07-01;Semnopithecus entellus
Semnopithecus_entellus;20150801;71;2015-08-01;Semnopithecus entellus
Semnopithecus_entellus;20150901;97;2015-09-01;Semnopithecus entellus
Semnopithecus_entellus;20151001;85;2015-10-01;Semnopithecus entellus
Semnopithecus_entellus;20151101;61;2015-11-01;Semnopithecus entellus
Semnopithecus_entellus;20151201;72;2015-12-01;Semnopithecus entellus
Semnopithecus_entellus;20160101;99;2016-01-01;Semnopithecus entellus
Semnopithecus_entellus;20160201;72;2016-02-01;Semnopithecus entellus
Semnopithecus_entellus;20160301;102;2016-03-01;Semnopithecus entellus
Semnopithecus_entellus;20160401;99;2016-04-01;Semnopithecus entellus
Semnopithecus_entellus;20160501;82;2016-05-01;Semnopithecus entellus
Semnopithecus_entellus;20160601;88;2016-06-01;Semnopithecus entellus
Semnopithecus_entellus;20160701;85;2016-07-01;Semnopithecus entellus
Semnopithecus_entellus;20160801;88;2016-08-01;Semnopithecus entellus
Semnopithecus_entellus;20160901;75;2016-09-01;Semnopithecus entellus
Semnopithecus_entellus;20161001;62;2016-10-01;Semnopithecus entellus
Semnopithecus_entellus;20161101;80;2016-11-01;Semnopithecus entellus
Semnopithecus_entellus;20161201;100;2016-12-01;Semnopithecus entellus
Semnopithecus_entellus;20170101;85;2017-01-01;Semnopithecus entellus
Semnopithecus_entellus;20170201;72;2017-02-01;Semnopithecus entellus
Semnopithecus_entellus;20170301;75;2017-03-01;Semnopithecus entellus
Semnopithecus_entellus;20170401;80;2017-04-01;Semnopithecus entellus
Semnopithecus_entellus;20170501;84;2017-05-01;Semnopithecus entellus
Semnopithecus_entellus;20170601;76;2017-06-01;Semnopithecus entellus
Semnopithecus_entellus;20170701;59;2017-07-01;Semnopithecus entellus
Semnopithecus_entellus;20170801;60;2017-08-01;Semnopithecus entellus
Semnopithecus_entellus;20170901;43;2017-09-01;Semnopithecus entellus
Semnopithecus_entellus;20171001;73;2017-10-01;Semnopithecus entellus
Semnopithecus_entellus;20171101;59;2017-11-01;Semnopithecus entellus
Semnopithecus_entellus;20171201;85;2017-12-01;Semnopithecus entellus
Semnopithecus_entellus;20180101;73;2018-01-01;Semnopithecus entellus
Semnopithecus_entellus;20180201;55;2018-02-01;Semnopithecus entellus
Semnopithecus_entellus;20180301;60;2018-03-01;Semnopithecus entellus
Semnopithecus_entellus;20180401;48;2018-04-01;Semnopithecus entellus
Semnopithecus_entellus;20180501;58;2018-05-01;Semnopithecus entellus
Semnopithecus_entellus;20180601;54;2018-06-01;Semnopithecus entellus
Semnopithecus_entellus;20180701;72;2018-07-01;Semnopithecus entellus
Semnopithecus_entellus;20180801;70;2018-08-01;Semnopithecus entellus
Semnopithecus_entellus;20180901;58;2018-09-01;Semnopithecus entellus
Semnopithecus_entellus;20181001;68;2018-10-01;Semnopithecus entellus
Semnopithecus_entellus;20181101;66;2018-11-01;Semnopithecus entellus
Semnopithecus_entellus;20181201;77;2018-12-01;Semnopithecus entellus
Semnopithecus_entellus;20190101;57;2019-01-01;Semnopithecus entellus
Semnopithecus_entellus;20190201;64;2019-02-01;Semnopithecus entellus
Semnopithecus_entellus;20190301;75;2019-03-01;Semnopithecus entellus
Semnopithecus_entellus;20190401;68;2019-04-01;Semnopithecus entellus
Semnopithecus_entellus;20190501;73;2019-05-01;Semnopithecus entellus
Semnopithecus_entellus;20190601;54;2019-06-01;Semnopithecus entellus
Semnopithecus_entellus;20190701;71;2019-07-01;Semnopithecus entellus
Semnopithecus_entellus;20190801;73;2019-08-01;Semnopithecus entellus
Semnopithecus_entellus;20190901;64;2019-09-01;Semnopithecus entellus
Semnopithecus_entellus;20191001;89;2019-10-01;Semnopithecus entellus
Semnopithecus_entellus;20191101;36;2019-11-01;Semnopithecus entellus
Semnopithecus_entellus;20191201;27;2019-12-01;Semnopithecus entellus
Semnopithecus_entellus;20200101;50;2020-01-01;Semnopithecus entellus
Semnopithecus_entellus;20200201;35;2020-02-01;Semnopithecus entellus
Semnopithecus_entellus;20200301;30;2020-03-01;Semnopithecus entellus
Semnopithecus_entellus;20200401;48;2020-04-01;Semnopithecus entellus
Semnopithecus_entellus;20200501;36;2020-05-01;Semnopithecus entellus
Semnopithecus_entellus;20200601;62;2020-06-01;Semnopithecus entellus
Semnopithecus_entellus;20200701;87;2020-07-01;Semnopithecus entellus
Semnopithecus_entellus;20200801;63;2020-08-01;Semnopithecus entellus
Semnopithecus_entellus;20200901;72;2020-09-01;Semnopithecus entellus
Semnopithecus_entellus;20201001;62;2020-10-01;Semnopithecus entellus
Semnopithecus_entellus;20201101;79;2020-11-01;Semnopithecus entellus
Semnopithecus_entellus;20201201;75;2020-12-01;Semnopithecus entellus
Struthio_camelus;20150701;357;2015-07-01;Struthio camelus
Struthio_camelus;20150801;301;2015-08-01;Struthio camelus
Struthio_camelus;20150901;316;2015-09-01;Struthio camelus
Struthio_camelus;20151001;248;2015-10-01;Struthio camelus
Struthio_camelus;20151101;275;2015-11-01;Struthio camelus
Struthio_camelus;20151201;293;2015-12-01;Struthio camelus
Struthio_camelus;20160101;408;2016-01-01;Struthio camelus
Struthio_camelus;20160201;344;2016-02-01;Struthio camelus
Struthio_camelus;20160301;378;2016-03-01;Struthio camelus
Struthio_camelus;20160401;393;2016-04-01;Struthio camelus
Struthio_camelus;20160501;492;2016-05-01;Struthio camelus
Struthio_camelus;20160601;500;2016-06-01;Struthio camelus
Struthio_camelus;20160701;446;2016-07-01;Struthio camelus
Struthio_camelus;20160801;320;2016-08-01;Struthio camelus
Struthio_camelus;20160901;541;2016-09-01;Struthio camelus
Struthio_camelus;20161001;380;2016-10-01;Struthio camelus
Struthio_camelus;20161101;248;2016-11-01;Struthio camelus
Struthio_camelus;20161201;330;2016-12-01;Struthio camelus
Struthio_camelus;20170101;404;2017-01-01;Struthio camelus
Struthio_camelus;20170201;346;2017-02-01;Struthio camelus
Struthio_camelus;20170301;332;2017-03-01;Struthio camelus
Struthio_camelus;20170401;351;2017-04-01;Struthio camelus
Struthio_camelus;20170501;355;2017-05-01;Struthio camelus
Struthio_camelus;20170601;372;2017-06-01;Struthio camelus
Struthio_camelus;20170701;282;2017-07-01;Struthio camelus
Struthio_camelus;20170801;270;2017-08-01;Struthio camelus
Struthio_camelus;20170901;246;2017-09-01;Struthio camelus
Struthio_camelus;20171001;272;2017-10-01;Struthio camelus
Struthio_camelus;20171101;352;2017-11-01;Struthio camelus
Struthio_camelus;20171201;294;2017-12-01;Struthio camelus
Struthio_camelus;20180101;307;2018-01-01;Struthio camelus
Struthio_camelus;20180201;243;2018-02-01;Struthio camelus
Struthio_camelus;20180301;347;2018-03-01;Struthio camelus
Struthio_camelus;20180401;348;2018-04-01;Struthio camelus
Struthio_camelus;20180501;311;2018-05-01;Struthio camelus
Struthio_camelus;20180601;295;2018-06-01;Struthio camelus
Struthio_camelus;20180701;278;2018-07-01;Struthio camelus
Struthio_camelus;20180801;302;2018-08-01;Struthio camelus
Struthio_camelus;20180901;287;2018-09-01;Struthio camelus
Struthio_camelus;20181001;617;2018-10-01;Struthio camelus
Struthio_camelus;20181101;680;2018-11-01;Struthio camelus
Struthio_camelus;20181201;621;2018-12-01;Struthio camelus
Struthio_camelus;20190101;725;2019-01-01;Struthio camelus
Struthio_camelus;20190201;657;2019-02-01;Struthio camelus
Struthio_camelus;20190301;767;2019-03-01;Struthio camelus
Struthio_camelus;20190401;870;2019-04-01;Struthio camelus
Struthio_camelus;20190501;641;2019-05-01;Struthio camelus
Struthio_camelus;20190601;646;2019-06-01;Struthio camelus
Struthio_camelus;20190701;623;2019-07-01;Struthio camelus
Struthio_camelus;20190801;636;2019-08-01;Struthio camelus
Struthio_camelus;20190901;566;2019-09-01;Struthio camelus
Struthio_camelus;20191001;677;2019-10-01;Struthio camelus
Struthio_camelus;20191101;621;2019-11-01;Struthio camelus
Struthio_camelus;20191201;561;2019-12-01;Struthio camelus
Struthio_camelus;20200101;691;2020-01-01;Struthio camelus
Struthio_camelus;20200201;677;2020-02-01;Struthio camelus
Struthio_camelus;20200301;786;2020-03-01;Struthio camelus
Struthio_camelus;20200401;1032;2020-04-01;Struthio camelus
Struthio_camelus;20200501;1825;2020-05-01;Struthio camelus
Struthio_camelus;20200601;1333;2020-06-01;Struthio camelus
Struthio_camelus;20200701;1364;2020-07-01;Struthio camelus
Struthio_camelus;20200801;1355;2020-08-01;Struthio camelus
Struthio_camelus;20200901;1058;2020-09-01;Struthio camelus
Struthio_camelus;20201001;1111;2020-10-01;Struthio camelus
Struthio_camelus;20201101;1225;2020-11-01;Struthio camelus
Struthio_camelus;20201201;1204;2020-12-01;Struthio camelus
Crocodylus_cataphractus;20150701;82;2015-07-01;Crocodylus cataphractus
Crocodylus_cataphractus;20150801;68;2015-08-01;Crocodylus cataphractus
Crocodylus_cataphractus;20150901;73;2015-09-01;Crocodylus cataphractus
Crocodylus_cataphractus;20151001;70;2015-10-01;Crocodylus cataphractus
Crocodylus_cataphractus;20151101;58;2015-11-01;Crocodylus cataphractus
Crocodylus_cataphractus;20151201;69;2015-12-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160101;91;2016-01-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160201;64;2016-02-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160301;76;2016-03-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160401;84;2016-04-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160501;82;2016-05-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160601;77;2016-06-01;Crocodylus cataphractus
Crocodylus_cataphractus;20160701;70;2016-07-01;Crocodylus cataphractus
